region,date,precipitation_mm
CHC01,01/10/2014,54.1833625
CHC01,01/11/2014,114.2742299
CHC01,01/12/2014,77.67194361
CHC01,01/01/2015,72.88475589
CHC01,01/02/2015,69.58525495
CHC01,01/03/2015,60.22697741
CHC01,01/04/2015,144.1786352
CHC01,01/05/2015,80.12860935
CHC01,01/06/2015,22.46660441
CHC01,01/07/2015,43.39893388
CHC01,01/08/2015,12.85124387
CHC01,01/09/2015,43.38069289
CHC01,01/10/2015,74.71844857
CHC01,01/11/2015,65.4213563
CHC01,01/12/2015,125.3134089
CHC01,01/01/2016,158.1576004
CHC01,01/02/2016,106.7595304
CHC01,01/03/2016,60.01911474
CHC01,01/04/2016,52.33100284
CHC01,01/05/2016,59.89888902
CHC01,01/06/2016,19.6253771
CHC01,01/07/2016,11.20897483
CHC01,01/08/2016,22.61109243
CHC01,01/09/2016,28.92417828
CHC01,01/10/2016,72.68439435
CHC01,01/11/2016,115.4996453
CHC01,01/12/2016,79.41264111
CHC01,01/01/2017,82.88847984
CHC01,01/02/2017,117.7603063
CHC01,01/03/2017,126.321412
CHC01,01/04/2017,95.14250486
CHC01,01/05/2017,63.57897138
CHC01,01/06/2017,17.37450084
CHC01,01/07/2017,8.651097371
CHC01,01/08/2017,10.19865914
CHC01,01/09/2017,25.8566996
CHC01,01/10/2017,63.027739
CHC01,01/11/2017,76.11520424
CHC01,01/12/2017,144.908711
CHC01,01/01/2018,127.7276745
CHC01,01/02/2018,125.9614647
CHC01,01/03/2018,93.67544803
CHC01,01/04/2018,32.68313035
CHC01,01/05/2018,60.47718863
CHC01,01/06/2018,27.84314358
CHC01,01/07/2018,11.27714115
CHC01,01/08/2018,19.81210071
CHC01,01/09/2018,41.56161713
CHC01,01/10/2018,100.5727435
CHC01,01/11/2018,158.009074
CHC01,01/12/2018,69.51239439
CHC01,01/01/2019,49.42188185
CHC01,01/02/2019,77.76331412
CHC01,01/03/2019,123.2289822
CHC01,01/04/2019,130.6692695
CHC01,01/05/2019,60.87787732
CHC01,01/06/2019,15.76002092
CHC01,01/07/2019,19.91284532
CHC01,01/08/2019,6.818083613
CHC01,01/09/2019,9.215855248
CHC01,01/10/2019,29.36453194
CHC01,01/11/2019,116.3258425
CHC01,01/12/2019,115.815776
CHC01,01/01/2020,94.14297582
CHC01,01/02/2020,103.8582995
CHC01,01/03/2020,56.93649221
CHC01,01/04/2020,51.67063962
CHC01,01/05/2020,36.64181036
CHC01,01/06/2020,24.90061675
CHC01,01/07/2020,11.38193182
CHC01,01/08/2020,18.71705654
CHC01,01/09/2020,24.90660301
CHC01,01/10/2020,55.65890818
CHC01,01/11/2020,71.8879808
CHC01,01/12/2020,100.2275912
CHC01,01/01/2021,163.3122332
CHC01,01/02/2021,73.15451377
CHC01,01/03/2021,74.88656955
CHC01,01/04/2021,76.36446186
CHC01,01/05/2021,22.16599345
CHC01,01/06/2021,22.88694283
CHC01,01/07/2021,8.243644908
CHC01,01/08/2021,11.05364459
CHC01,01/09/2021,9.577365474
CHC01,01/10/2021,77.34221412
CHC01,01/11/2021,106.4263663
CHC01,01/12/2021,114.3871792
CHC02,01/01/1985,98.76276603
CHC02,01/02/1985,159.9762658
CHC02,01/03/1985,110.2343699
CHC02,01/04/1985,150.6742363
CHC02,01/05/1985,58.07848889
CHC02,01/06/1985,33.18158858
CHC02,01/07/1985,63.30508344
CHC02,01/08/1985,36.04054678
CHC02,01/09/1985,48.77397788
CHC02,01/10/1985,100.3597655
CHC02,01/11/1985,84.7884437
CHC02,01/12/1985,81.63728605
CHC02,01/01/1986,163.2253576
CHC02,01/02/1986,136.6984387
CHC02,01/03/1986,154.5913551
CHC02,01/04/1986,118.0482785
CHC02,01/05/1986,112.7199294
CHC02,01/06/1986,43.33580217
CHC02,01/07/1986,30.44736921
CHC02,01/08/1986,36.97820457
CHC02,01/09/1986,75.39794434
CHC02,01/10/1986,96.18612315
CHC02,01/11/1986,127.7992815
CHC02,01/12/1986,165.0707313
CHC02,01/01/1987,183.3136039
CHC02,01/02/1987,153.9091759
CHC02,01/03/1987,85.46133953
CHC02,01/04/1987,155.4886105
CHC02,01/05/1987,87.32429155
CHC02,01/06/1987,54.71547223
CHC02,01/07/1987,54.78984528
CHC02,01/08/1987,23.26852458
CHC02,01/09/1987,18.58158768
CHC02,01/10/1987,102.5863
CHC02,01/11/1987,145.2611585
CHC02,01/12/1987,147.837116
CHC02,01/01/1988,143.0278601
CHC02,01/02/1988,73.82973721
CHC02,01/03/1988,97.39922876
CHC02,01/04/1988,157.537862
CHC02,01/05/1988,83.78766414
CHC02,01/06/1988,42.45273619
CHC02,01/07/1988,13.40292034
CHC02,01/08/1988,11.11573345
CHC02,01/09/1988,21.34433053
CHC02,01/10/1988,114.7211013
CHC02,01/11/1988,80.9093325
CHC02,01/12/1988,122.5934294
CHC02,01/01/1989,165.570224
CHC02,01/02/1989,108.0494953
CHC02,01/03/1989,143.6689081
CHC02,01/04/1989,92.42949666
CHC02,01/05/1989,30.79851119
CHC02,01/06/1989,73.7681782
CHC02,01/07/1989,38.87892009
CHC02,01/08/1989,73.76157844
CHC02,01/09/1989,64.3808229
CHC02,01/10/1989,90.02347156
CHC02,01/11/1989,100.4864196
CHC02,01/12/1989,108.9933439
CHC02,01/01/1990,146.6428047
CHC02,01/02/1990,101.6910864
CHC02,01/03/1990,116.7789003
CHC02,01/04/1990,164.8419351
CHC02,01/05/1990,94.15999985
CHC02,01/06/1990,69.08416927
CHC02,01/07/1990,43.88016769
CHC02,01/08/1990,70.43845789
CHC02,01/09/1990,86.37800484
CHC02,01/10/1990,94.85158978
CHC02,01/11/1990,93.39653761
CHC02,01/12/1990,118.8227999
CHC02,01/01/1991,150.3654313
CHC02,01/02/1991,103.4867284
CHC02,01/03/1991,154.507834
CHC02,01/04/1991,93.46078079
CHC02,01/05/1991,87.14781866
CHC02,01/06/1991,77.87659813
CHC02,01/07/1991,23.2388749
CHC02,01/08/1991,13.0096924
CHC02,01/09/1991,90.0892725
CHC02,01/10/1991,86.58938892
CHC02,01/11/1991,116.4546099
CHC02,01/12/1991,199.5182561
CHC02,01/01/1992,134.7037617
CHC02,01/02/1992,138.6299568
CHC02,01/03/1992,178.3087236
CHC02,01/04/1992,163.7407509
CHC02,01/05/1992,118.8778398
CHC02,01/06/1992,66.09452432
CHC02,01/07/1992,40.64542968
CHC02,01/08/1992,46.77917775
CHC02,01/09/1992,88.59265164
CHC02,01/10/1992,134.5504948
CHC02,01/11/1992,123.5729055
CHC02,01/12/1992,138.0895331
CHC02,01/01/1993,114.954775
CHC02,01/02/1993,75.44198275
CHC02,01/03/1993,105.0760327
CHC02,01/04/1993,72.49108859
CHC02,01/05/1993,69.72909093
CHC02,01/06/1993,52.26296456
CHC02,01/07/1993,48.88435909
CHC02,01/08/1993,15.61988854
CHC02,01/09/1993,57.4365584
CHC02,01/10/1993,137.8605859
CHC02,01/11/1993,182.8531804
CHC02,01/12/1993,107.2848118
CHC02,01/01/1994,98.13409501
CHC02,01/02/1994,146.4341589
CHC02,01/03/1994,99.62424084
CHC02,01/04/1994,88.81008817
CHC02,01/05/1994,93.57592654
CHC02,01/06/1994,81.77402292
CHC02,01/07/1994,36.39290658
CHC02,01/08/1994,14.35466779
CHC02,01/09/1994,42.74809377
CHC02,01/10/1994,113.1454444
CHC02,01/11/1994,190.6446313
CHC02,01/12/1994,108.4159943
CHC02,01/01/1995,197.1477733
CHC02,01/02/1995,104.3397495
CHC02,01/03/1995,149.8860768
CHC02,01/04/1995,103.7216496
CHC02,01/05/1995,69.96384172
CHC02,01/06/1995,31.30863963
CHC02,01/07/1995,25.08037438
CHC02,01/08/1995,13.16649439
CHC02,01/09/1995,55.98500575
CHC02,01/10/1995,119.953861
CHC02,01/11/1995,86.04273142
CHC02,01/12/1995,102.9709503
CHC02,01/01/1996,185.6255954
CHC02,01/02/1996,131.0503696
CHC02,01/03/1996,116.9393871
CHC02,01/04/1996,156.6788741
CHC02,01/05/1996,60.7462635
CHC02,01/06/1996,40.26260726
CHC02,01/07/1996,19.13275586
CHC02,01/08/1996,20.29544919
CHC02,01/09/1996,53.0968132
CHC02,01/10/1996,195.817828
CHC02,01/11/1996,116.0400595
CHC02,01/12/1996,195.8198877
CHC02,01/01/1997,159.2932585
CHC02,01/02/1997,136.9865214
CHC02,01/03/1997,74.31208708
CHC02,01/04/1997,72.35950155
CHC02,01/05/1997,92.73735814
CHC02,01/06/1997,81.42815832
CHC02,01/07/1997,32.73134519
CHC02,01/08/1997,32.36888443
CHC02,01/09/1997,99.69028327
CHC02,01/10/1997,112.1068945
CHC02,01/11/1997,211.4532529
CHC02,01/12/1997,162.7385334
CHC02,01/01/1998,134.1225629
CHC02,01/02/1998,182.1712594
CHC02,01/03/1998,161.4230642
CHC02,01/04/1998,172.2393688
CHC02,01/05/1998,60.58973513
CHC02,01/06/1998,40.31437995
CHC02,01/07/1998,23.27510488
CHC02,01/08/1998,86.36734126
CHC02,01/09/1998,97.22474003
CHC02,01/10/1998,110.7149348
CHC02,01/11/1998,111.4498145
CHC02,01/12/1998,119.7691278
CHC02,01/01/1999,142.2582827
CHC02,01/02/1999,111.3371099
CHC02,01/03/1999,189.6861253
CHC02,01/04/1999,91.67421936
CHC02,01/05/1999,80.97251377
CHC02,01/06/1999,73.48926312
CHC02,01/07/1999,30.16515422
CHC02,01/08/1999,7.658350458
CHC02,01/09/1999,31.5616631
CHC02,01/10/1999,44.41254811
CHC02,01/11/1999,54.20968452
CHC02,01/12/1999,113.2678118
CHC02,01/01/2000,133.6167793
CHC02,01/02/2000,113.7887243
CHC02,01/03/2000,152.144347
CHC02,01/04/2000,116.7795039
CHC02,01/05/2000,86.17088086
CHC02,01/06/2000,91.06893678
CHC02,01/07/2000,29.39221869
CHC02,01/08/2000,44.00394287
CHC02,01/09/2000,51.88065931
CHC02,01/10/2000,142.6507536
CHC02,01/11/2000,135.9082801
CHC02,01/12/2000,137.3190373
CHC02,01/01/2001,119.5113331
CHC02,01/02/2001,195.6587575
CHC02,01/03/2001,108.0310496
CHC02,01/04/2001,139.7436633
CHC02,01/05/2001,53.86101071
CHC02,01/06/2001,37.11643243
CHC02,01/07/2001,27.18148895
CHC02,01/08/2001,24.04457633
CHC02,01/09/2001,66.24902625
CHC02,01/10/2001,86.86298154
CHC02,01/11/2001,114.7608522
CHC02,01/12/2001,86.29040437
CHC02,01/01/2002,96.61347146
CHC02,01/02/2002,148.6509624
CHC02,01/03/2002,144.5547091
CHC02,01/04/2002,81.13318701
CHC02,01/05/2002,122.8771587
CHC02,01/06/2002,37.65736848
CHC02,01/07/2002,40.01341554
CHC02,01/08/2002,29.6296283
CHC02,01/09/2002,32.26717012
CHC02,01/10/2002,125.0014713
CHC02,01/11/2002,136.2514876
CHC02,01/12/2002,100.4864214
CHC02,01/01/2003,172.1697401
CHC02,01/02/2003,142.7369652
CHC02,01/03/2003,153.0481455
CHC02,01/04/2003,66.02417642
CHC02,01/05/2003,36.56062026
CHC02,01/06/2003,44.16366806
CHC02,01/07/2003,28.94614438
CHC02,01/08/2003,17.95930559
CHC02,01/09/2003,68.75500054
CHC02,01/10/2003,115.7844708
CHC02,01/11/2003,145.3744764
CHC02,01/12/2003,214.8774141
CHC02,01/01/2004,77.90015882
CHC02,01/02/2004,90.47431357
CHC02,01/03/2004,115.0700947
CHC02,01/04/2004,121.8561274
CHC02,01/05/2004,96.59644033
CHC02,01/06/2004,74.5344962
CHC02,01/07/2004,54.79694552
CHC02,01/08/2004,11.44938814
CHC02,01/09/2004,21.78088157
CHC02,01/10/2004,121.4022367
CHC02,01/11/2004,189.8145419
CHC02,01/12/2004,136.5803297
CHC02,01/01/2005,137.0479308
CHC02,01/02/2005,97.55475693
CHC02,01/03/2005,72.35323946
CHC02,01/04/2005,147.9651654
CHC02,01/05/2005,116.9410433
CHC02,01/06/2005,57.4940723
CHC02,01/07/2005,18.76534982
CHC02,01/08/2005,15.79493058
CHC02,01/09/2005,62.00081625
CHC02,01/10/2005,131.5844464
CHC02,01/11/2005,116.1996674
CHC02,01/12/2005,143.431078
CHC02,01/01/2006,129.8615245
CHC02,01/02/2006,101.9658421
CHC02,01/03/2006,184.1525881
CHC02,01/04/2006,90.17150601
CHC02,01/05/2006,29.03531147
CHC02,01/06/2006,39.49723429
CHC02,01/07/2006,27.22653373
CHC02,01/08/2006,39.61227275
CHC02,01/09/2006,75.32321804
CHC02,01/10/2006,156.9121734
CHC02,01/11/2006,159.9040009
CHC02,01/12/2006,202.7791605
CHC02,01/01/2007,212.0039396
CHC02,01/02/2007,176.5903669
CHC02,01/03/2007,122.8013825
CHC02,01/04/2007,141.4823554
CHC02,01/05/2007,66.51583952
CHC02,01/06/2007,26.72774305
CHC02,01/07/2007,34.99223031
CHC02,01/08/2007,16.52917024
CHC02,01/09/2007,25.14608066
CHC02,01/10/2007,78.77504887
CHC02,01/11/2007,124.7308306
CHC02,01/12/2007,152.4749201
CHC02,01/01/2008,174.2406859
CHC02,01/02/2008,190.9800119
CHC02,01/03/2008,115.7815674
CHC02,01/04/2008,82.82617254
CHC02,01/05/2008,30.19335182
CHC02,01/06/2008,41.15069536
CHC02,01/07/2008,27.13407392
CHC02,01/08/2008,35.14070571
CHC02,01/09/2008,40.20956785
CHC02,01/10/2008,127.1056422
CHC02,01/11/2008,125.8223312
CHC02,01/12/2008,64.4571599
CHC02,01/01/2009,135.0136227
CHC02,01/02/2009,132.6838617
CHC02,01/03/2009,71.55837009
CHC02,01/04/2009,36.4251574
CHC02,01/05/2009,149.1247394
CHC02,01/06/2009,44.06699524
CHC02,01/07/2009,72.92324137
CHC02,01/08/2009,33.00991831
CHC02,01/09/2009,61.90035766
CHC02,01/10/2009,112.6117631
CHC02,01/11/2009,139.0178267
CHC02,01/12/2009,210.846186
CHC02,01/01/2010,128.2912797
CHC02,01/02/2010,179.5853527
CHC02,01/03/2010,116.1039396
CHC02,01/04/2010,68.52329263
CHC02,01/05/2010,115.1124208
CHC02,01/06/2010,27.5817324
CHC02,01/07/2010,56.82208366
CHC02,01/08/2010,8.402609869
CHC02,01/09/2010,65.6453724
CHC02,01/10/2010,110.473785
CHC02,01/11/2010,77.57537158
CHC02,01/12/2010,121.7532884
CHC02,01/01/2011,125.4514745
CHC02,01/02/2011,224.2279472
CHC02,01/03/2011,87.03968618
CHC02,01/04/2011,105.3596587
CHC02,01/05/2011,33.29097273
CHC02,01/06/2011,40.86149945
CHC02,01/07/2011,73.4011057
CHC02,01/08/2011,37.72995541
CHC02,01/09/2011,53.70083332
CHC02,01/10/2011,106.0064174
CHC02,01/11/2011,141.6496932
CHC02,01/12/2011,90.49670704
CHC02,01/01/2012,124.9147365
CHC02,01/02/2012,130.9543439
CHC02,01/03/2012,118.317634
CHC02,01/04/2012,210.887304
CHC02,01/05/2012,69.69266161
CHC02,01/06/2012,67.54542516
CHC02,01/07/2012,39.50765086
CHC02,01/08/2012,13.60071688
CHC02,01/09/2012,30.57163845
CHC02,01/10/2012,141.2722945
CHC02,01/11/2012,149.983017
CHC02,01/12/2012,119.1511968
CHC02,01/01/2013,74.55470418
CHC02,01/02/2013,114.741215
CHC02,01/03/2013,106.4727897
CHC02,01/04/2013,107.3494966
CHC02,01/05/2013,99.45529129
CHC02,01/06/2013,126.0884137
CHC02,01/07/2013,21.34642749
CHC02,01/08/2013,20.39103363
CHC02,01/09/2013,46.91279059
CHC02,01/10/2013,130.8644742
CHC02,01/11/2013,114.8441154
CHC02,01/12/2013,112.0157036
CHC02,01/01/2014,142.6499045
CHC02,01/02/2014,100.9506988
CHC02,01/03/2014,146.1684249
CHC02,01/04/2014,181.7349677
CHC02,01/05/2014,127.4413295
CHC02,01/06/2014,123.1198432
CHC02,01/07/2014,70.8253377
CHC02,01/08/2014,13.07777545
CHC02,01/09/2014,96.84540063
CHC02,01/10/2014,59.69082508
CHC02,01/11/2014,185.2431848
CHC02,01/12/2014,130.0418721
CHC02,01/01/2015,154.4048451
CHC02,01/02/2015,135.3664346
CHC02,01/03/2015,100.3093873
CHC02,01/04/2015,166.6088925
CHC02,01/05/2015,163.4287179
CHC02,01/06/2015,54.89968867
CHC02,01/07/2015,98.98429963
CHC02,01/08/2015,33.04161889
CHC02,01/09/2015,55.52113935
CHC02,01/10/2015,119.9114494
CHC02,01/11/2015,182.4419817
CHC02,01/12/2015,259.5416586
CHC02,01/01/2016,189.4562143
CHC02,01/02/2016,192.2316826
CHC02,01/03/2016,108.7409814
CHC02,01/04/2016,96.98056081
CHC02,01/05/2016,97.01124132
CHC02,01/06/2016,29.43174978
CHC02,01/07/2016,24.27320136
CHC02,01/08/2016,46.18428202
CHC02,01/09/2016,40.92585795
CHC02,01/10/2016,125.388032
CHC02,01/11/2016,136.8996048
CHC02,01/12/2016,178.8373795
CHC02,01/01/2017,102.7109267
CHC02,01/02/2017,150.530169
CHC02,01/03/2017,144.6322433
CHC02,01/04/2017,169.2405734
CHC02,01/05/2017,116.065223
CHC02,01/06/2017,44.97147657
CHC02,01/07/2017,15.11103586
CHC02,01/08/2017,36.02357658
CHC02,01/09/2017,34.77754924
CHC02,01/10/2017,138.7982922
CHC02,01/11/2017,112.5061073
CHC02,01/12/2017,159.3421849
CHC02,01/01/2018,224.8826609
CHC02,01/02/2018,137.4027273
CHC02,01/03/2018,161.1625632
CHC02,01/04/2018,39.64196931
CHC02,01/05/2018,86.98597915
CHC02,01/06/2018,39.12182428
CHC02,01/07/2018,17.61003574
CHC02,01/08/2018,31.7242474
CHC02,01/09/2018,100.1314048
CHC02,01/10/2018,170.8247835
CHC02,01/11/2018,170.5440946
CHC02,01/12/2018,99.6430968
CHC02,01/01/2019,118.5018038
CHC02,01/02/2019,125.0992562
CHC02,01/03/2019,209.348241
CHC02,01/04/2019,208.5043078
CHC02,01/05/2019,131.4190965
CHC02,01/06/2019,26.63324775
CHC02,01/07/2019,38.25086097
CHC02,01/08/2019,14.42067198
CHC02,01/09/2019,17.7181072
CHC02,01/10/2019,50.60618391
CHC02,01/11/2019,142.4402771
CHC02,01/12/2019,165.8947686
CHC02,01/01/2020,159.3105148
CHC02,01/02/2020,107.3043109
CHC02,01/03/2020,53.79358145
CHC02,01/04/2020,60.95234894
CHC02,01/05/2020,55.84613964
CHC02,01/06/2020,50.24039486
CHC02,01/07/2020,23.69871671
CHC02,01/08/2020,38.45636381
CHC02,01/09/2020,21.40422793
CHC02,01/10/2020,75.39161845
CHC02,01/11/2020,106.8630313
CHC02,01/12/2020,152.3779115
CHC02,01/01/2021,246.597723
CHC02,01/02/2021,75.37985375
CHC02,01/03/2021,112.8736563
CHC02,01/04/2021,90.62005959
CHC02,01/05/2021,25.87099148
CHC02,01/06/2021,51.1176728
CHC02,01/07/2021,26.44512535
CHC02,01/08/2021,14.3497483
CHC02,01/09/2021,30.78900435
CHC02,01/10/2021,157.9421216
CHC02,01/11/2021,127.8475545
CHC02,01/12/2021,35.2763704
CHC03,01/01/1985,98.28852512
CHC03,01/02/1985,204.8586486
CHC03,01/03/1985,116.7939979
CHC03,01/04/1985,168.6730069
CHC03,01/05/1985,85.86185353
CHC03,01/06/1985,30.13664359
CHC03,01/07/1985,56.20739117
CHC03,01/08/1985,68.6772746
CHC03,01/09/1985,71.84494348
CHC03,01/10/1985,86.36452588
CHC03,01/11/1985,70.8364521
CHC03,01/12/1985,85.8137085
CHC03,01/01/1986,105.4614779
CHC03,01/02/1986,127.3227016
CHC03,01/03/1986,217.8096829
CHC03,01/04/1986,209.0542872
CHC03,01/05/1986,89.80191192
CHC03,01/06/1986,81.98537548
CHC03,01/07/1986,32.27936948
CHC03,01/08/1986,33.00406913
CHC03,01/09/1986,86.80893371
CHC03,01/10/1986,124.804229
CHC03,01/11/1986,177.1147447
CHC03,01/12/1986,140.0769014
CHC03,01/01/1987,202.4701926
CHC03,01/02/1987,136.6925453
CHC03,01/03/1987,100.8850921
CHC03,01/04/1987,150.7363416
CHC03,01/05/1987,61.30420898
CHC03,01/06/1987,51.46290591
CHC03,01/07/1987,102.1086624
CHC03,01/08/1987,35.85870498
CHC03,01/09/1987,29.95085086
CHC03,01/10/1987,75.46378441
CHC03,01/11/1987,139.0634492
CHC03,01/12/1987,127.1818872
CHC03,01/01/1988,177.9896291
CHC03,01/02/1988,71.7832771
CHC03,01/03/1988,109.3669769
CHC03,01/04/1988,109.8967339
CHC03,01/05/1988,35.07939142
CHC03,01/06/1988,35.97291117
CHC03,01/07/1988,13.69441661
CHC03,01/08/1988,18.91863788
CHC03,01/09/1988,55.33017063
CHC03,01/10/1988,84.84691419
CHC03,01/11/1988,72.29873064
CHC03,01/12/1988,121.7622604
CHC03,01/01/1989,114.1575563
CHC03,01/02/1989,76.48204267
CHC03,01/03/1989,173.4038408
CHC03,01/04/1989,128.1157571
CHC03,01/05/1989,21.56319834
CHC03,01/06/1989,68.08188042
CHC03,01/07/1989,38.82434631
CHC03,01/08/1989,68.30890988
CHC03,01/09/1989,62.04711928
CHC03,01/10/1989,118.4027013
CHC03,01/11/1989,78.83803706
CHC03,01/12/1989,102.2780113
CHC03,01/01/1990,131.5767359
CHC03,01/02/1990,106.5348678
CHC03,01/03/1990,135.1199134
CHC03,01/04/1990,241.975968
CHC03,01/05/1990,65.84224738
CHC03,01/06/1990,75.32796803
CHC03,01/07/1990,35.41399634
CHC03,01/08/1990,45.02595193
CHC03,01/09/1990,77.4221781
CHC03,01/10/1990,134.4724224
CHC03,01/11/1990,130.9162026
CHC03,01/12/1990,170.0052811
CHC03,01/01/1991,148.5870039
CHC03,01/02/1991,103.7947952
CHC03,01/03/1991,140.7211924
CHC03,01/04/1991,118.7935513
CHC03,01/05/1991,77.44982754
CHC03,01/06/1991,65.53779937
CHC03,01/07/1991,27.52961213
CHC03,01/08/1991,16.40024344
CHC03,01/09/1991,61.99600303
CHC03,01/10/1991,92.08115952
CHC03,01/11/1991,110.8807678
CHC03,01/12/1991,199.1893926
CHC03,01/01/1992,115.167448
CHC03,01/02/1992,121.8753232
CHC03,01/03/1992,163.408852
CHC03,01/04/1992,155.033159
CHC03,01/05/1992,68.62665824
CHC03,01/06/1992,76.41712565
CHC03,01/07/1992,33.58120475
CHC03,01/08/1992,44.09898445
CHC03,01/09/1992,51.41160171
CHC03,01/10/1992,143.1335762
CHC03,01/11/1992,106.5392424
CHC03,01/12/1992,180.5895008
CHC03,01/01/1993,179.5806137
CHC03,01/02/1993,62.40944614
CHC03,01/03/1993,147.7155203
CHC03,01/04/1993,74.45451804
CHC03,01/05/1993,53.27676861
CHC03,01/06/1993,42.87904645
CHC03,01/07/1993,37.13882564
CHC03,01/08/1993,18.46282617
CHC03,01/09/1993,46.02663133
CHC03,01/10/1993,122.2060539
CHC03,01/11/1993,187.6960307
CHC03,01/12/1993,133.7551208
CHC03,01/01/1994,132.9022327
CHC03,01/02/1994,183.5778872
CHC03,01/03/1994,123.1832802
CHC03,01/04/1994,108.2077522
CHC03,01/05/1994,89.25895736
CHC03,01/06/1994,60.39141464
CHC03,01/07/1994,44.50197587
CHC03,01/08/1994,29.43638968
CHC03,01/09/1994,47.79475862
CHC03,01/10/1994,110.5066
CHC03,01/11/1994,162.9856268
CHC03,01/12/1994,112.6004428
CHC03,01/01/1995,161.5258574
CHC03,01/02/1995,128.0417791
CHC03,01/03/1995,163.6517082
CHC03,01/04/1995,69.02183167
CHC03,01/05/1995,56.94765611
CHC03,01/06/1995,32.81674742
CHC03,01/07/1995,21.43265832
CHC03,01/08/1995,25.15530058
CHC03,01/09/1995,47.07133053
CHC03,01/10/1995,78.46123331
CHC03,01/11/1995,57.92821708
CHC03,01/12/1995,80.57683613
CHC03,01/01/1996,158.5265482
CHC03,01/02/1996,184.9974656
CHC03,01/03/1996,106.506419
CHC03,01/04/1996,137.8532631
CHC03,01/05/1996,39.94145304
CHC03,01/06/1996,32.59587853
CHC03,01/07/1996,26.0200696
CHC03,01/08/1996,33.78527051
CHC03,01/09/1996,53.7804145
CHC03,01/10/1996,176.0752291
CHC03,01/11/1996,116.0170692
CHC03,01/12/1996,208.0112922
CHC03,01/01/1997,108.2825133
CHC03,01/02/1997,178.4636371
CHC03,01/03/1997,89.96217088
CHC03,01/04/1997,58.06798295
CHC03,01/05/1997,72.33083984
CHC03,01/06/1997,52.52097251
CHC03,01/07/1997,33.44767015
CHC03,01/08/1997,37.21552787
CHC03,01/09/1997,62.1647197
CHC03,01/10/1997,152.2309345
CHC03,01/11/1997,179.5348996
CHC03,01/12/1997,180.7049484
CHC03,01/01/1998,184.6800961
CHC03,01/02/1998,169.7891222
CHC03,01/03/1998,164.6267812
CHC03,01/04/1998,207.4832982
CHC03,01/05/1998,44.35264977
CHC03,01/06/1998,51.82173859
CHC03,01/07/1998,37.67396736
CHC03,01/08/1998,64.48363088
CHC03,01/09/1998,71.49353321
CHC03,01/10/1998,116.2651648
CHC03,01/11/1998,96.75517199
CHC03,01/12/1998,125.5609589
CHC03,01/01/1999,131.4533877
CHC03,01/02/1999,138.6920129
CHC03,01/03/1999,167.7556292
CHC03,01/04/1999,103.0288116
CHC03,01/05/1999,69.49406356
CHC03,01/06/1999,55.54587467
CHC03,01/07/1999,42.59705781
CHC03,01/08/1999,10.87703237
CHC03,01/09/1999,50.33062435
CHC03,01/10/1999,73.11034381
CHC03,01/11/1999,65.43706159
CHC03,01/12/1999,113.7299644
CHC03,01/01/2000,146.6169698
CHC03,01/02/2000,151.6071462
CHC03,01/03/2000,145.8008745
CHC03,01/04/2000,101.2974878
CHC03,01/05/2000,74.44757138
CHC03,01/06/2000,73.20694083
CHC03,01/07/2000,21.69310888
CHC03,01/08/2000,32.38632041
CHC03,01/09/2000,39.24261656
CHC03,01/10/2000,169.9773469
CHC03,01/11/2000,132.6069998
CHC03,01/12/2000,150.0207798
CHC03,01/01/2001,190.6331694
CHC03,01/02/2001,143.8860676
CHC03,01/03/2001,141.9837952
CHC03,01/04/2001,131.6998059
CHC03,01/05/2001,35.85175924
CHC03,01/06/2001,56.59715422
CHC03,01/07/2001,22.16395699
CHC03,01/08/2001,38.25425339
CHC03,01/09/2001,72.23246133
CHC03,01/10/2001,120.5225115
CHC03,01/11/2001,118.7308828
CHC03,01/12/2001,80.75453191
CHC03,01/01/2002,148.3406712
CHC03,01/02/2002,105.9156664
CHC03,01/03/2002,226.2030542
CHC03,01/04/2002,169.8743219
CHC03,01/05/2002,86.76847282
CHC03,01/06/2002,44.79362133
CHC03,01/07/2002,59.78403535
CHC03,01/08/2002,48.79856976
CHC03,01/09/2002,71.49810316
CHC03,01/10/2002,182.7838027
CHC03,01/11/2002,144.3717171
CHC03,01/12/2002,189.4657854
CHC03,01/01/2003,146.1818959
CHC03,01/02/2003,126.3541367
CHC03,01/03/2003,173.2634644
