region,date,GRACEmean,GRACEmean_filled,GRACEdes
Reg_AMZ08,01/11/2012,-10.35353464,-10.35353464,-1.615366675
Reg_AMZ08,01/12/2012,0.152575103,0.152575103,2.240688201
Reg_AMZ08,01/01/2013,6.618042886,6.618042886,2.094096996
Reg_AMZ08,01/02/2013,11.88193709,11.88193709,1.693044572
Reg_AMZ08,01/03/2013,,11.98227917,-2.163120342
Reg_AMZ08,01/04/2013,12.08262124,12.08262124,-1.416814841
Reg_AMZ08,01/05/2013,6.808584342,6.808584342,-1.951279819
Reg_AMZ08,01/06/2013,2.753939376,2.753939376,-0.429062704
Reg_AMZ08,01/07/2013,-0.544644002,-0.544644002,3.298495475
Reg_AMZ08,01/08/2013,,-3.275383919,7.571688896
Reg_AMZ08,01/09/2013,,-6.006123835,9.354786606
Reg_AMZ08,01/10/2013,-8.736863752,-8.736863752,4.686272693
Reg_AMZ08,01/11/2013,-2.550753872,-2.550753872,6.187414093
Reg_AMZ08,01/12/2013,3.041543791,3.041543791,5.129656889
Reg_AMZ08,01/01/2014,8.593207448,8.593207448,4.069261558
Reg_AMZ08,01/02/2014,,14.97240334,4.783510822
Reg_AMZ08,01/03/2014,21.35159924,21.35159924,7.206199728
Reg_AMZ08,01/04/2014,19.62885427,19.62885427,6.129418189
Reg_AMZ08,01/05/2014,17.27592101,17.27592101,8.516056849
Reg_AMZ08,01/06/2014,12.33972431,12.33972431,9.15672223
Reg_AMZ08,01/07/2014,,3.888170959,7.731310436
Reg_AMZ08,01/08/2014,-4.563382393,-4.563382393,6.283690422
Reg_AMZ08,01/09/2014,-8.567442584,-8.567442584,6.793467857
Reg_AMZ08,01/10/2014,-7.271204198,-7.271204198,6.151932247
Reg_AMZ08,01/11/2014,-1.366619336,-1.366619336,7.371548629
Reg_AMZ08,01/12/2014,,6.343537337,8.431650435
Reg_AMZ08,01/01/2015,14.05369401,14.05369401,9.52974812
Reg_AMZ08,01/02/2015,18.39442205,18.39442205,8.205529532
Reg_AMZ08,01/03/2015,21.97989047,21.97989047,7.834490958
Reg_AMZ08,01/04/2015,23.43606215,23.43606215,9.936626069
Reg_AMZ08,01/05/2015,,18.81655714,10.05669298
Reg_AMZ08,01/06/2015,,14.19705214,11.01405006
Reg_AMZ08,01/07/2015,9.57754713,9.57754713,13.42068661
Reg_AMZ08,01/08/2015,-1.181412841,-1.181412841,9.665659974
Reg_AMZ08,01/09/2015,-5.173792026,-5.173792026,10.18711841
Reg_AMZ08,01/10/2015,,-3.602327511,9.820808934
Reg_AMZ08,01/11/2015,,-2.030862997,6.707304968
Reg_AMZ08,01/12/2015,-0.459398482,-0.459398482,1.628714616
Reg_AMZ08,01/01/2016,1.058791224,1.058791224,-3.465154666
Reg_AMZ08,01/02/2016,5.519378438,5.519378438,-4.66951408
Reg_AMZ08,01/03/2016,16.54126646,16.54126646,2.395866948
Reg_AMZ08,01/04/2016,,14.660979,1.161542919
Reg_AMZ08,01/05/2016,12.78069153,12.78069153,4.020827369
Reg_AMZ08,01/06/2016,4.367899841,4.367899841,1.184897761
Reg_AMZ08,01/07/2016,-6.982885663,-6.982885663,-3.139746186
Reg_AMZ08,01/08/2016,-9.824983196,-9.824983196,1.022089619
Reg_AMZ08,01/09/2016,,-10.49266963,4.868240811
Reg_AMZ08,01/10/2016,,-11.16035607,2.262780375
Reg_AMZ08,01/11/2016,-11.82804251,-11.82804251,-3.089874545
Reg_AMZ08,01/12/2016,-1.749077082,-1.749077082,0.339036016
Reg_AMZ09,01/04/2002,24.95968062,24.95968062,3.221028406
Reg_AMZ09,01/05/2002,24.68355791,24.68355791,7.967660253
Reg_AMZ09,01/06/2002,,13.50265202,5.868370181
Reg_AMZ09,01/07/2002,,2.321746133,5.597510299
Reg_AMZ09,01/08/2002,-8.859159756,-8.859159756,6.57573278
Reg_AMZ09,01/09/2002,-15.09428525,-15.09428525,7.191633528
Reg_AMZ09,01/10/2002,-17.94429624,-17.94429624,2.675710366
Reg_AMZ09,01/11/2002,-9.366774837,-9.366774837,4.051776635
Reg_AMZ09,01/12/2002,0.64125509,0.64125509,5.178517859
Reg_AMZ09,01/01/2003,4.340723864,4.340723864,0.253974867
Reg_AMZ09,01/02/2003,9.349382526,9.349382526,-1.247237247
Reg_AMZ09,01/03/2003,15.48652545,15.48652545,-3.313670396
Reg_AMZ09,01/04/2003,21.03935643,21.03935643,-0.699295784
Reg_AMZ09,01/05/2003,19.13771918,19.13771918,2.421821523
Reg_AMZ09,01/06/2003,,12.01343417,4.379152331
Reg_AMZ09,01/07/2003,4.889149162,4.889149162,8.164913328
Reg_AMZ09,01/08/2003,-8.825700072,-8.825700072,6.609192464
Reg_AMZ09,01/09/2003,-19.52933159,-19.52933159,2.756587188
Reg_AMZ09,01/10/2003,-15.64509949,-15.64509949,4.974907116
Reg_AMZ09,01/11/2003,-11.65716383,-11.65716383,1.761387642
Reg_AMZ09,01/12/2003,-5.604249012,-5.604249012,-1.066986243
Reg_AMZ09,01/01/2004,,-2.08756291,-6.174311907
Reg_AMZ09,01/02/2004,1.429123192,1.429123192,-9.167496581
Reg_AMZ09,01/03/2004,5.371767983,5.371767983,-13.42842786
Reg_AMZ09,01/04/2004,8.973908795,8.973908795,-12.76474342
Reg_AMZ09,01/05/2004,9.039632008,9.039632008,-7.676265649
Reg_AMZ09,01/06/2004,3.245047533,3.245047533,-4.389234306
Reg_AMZ09,01/07/2004,-2.552151467,-2.552151467,0.723612699
Reg_AMZ09,01/08/2004,-14.63077411,-14.63077411,0.804118426
Reg_AMZ09,01/09/2004,-16.60761657,-16.60761657,5.678302208
Reg_AMZ09,01/10/2004,-14.45901318,-14.45901318,6.160993426
Reg_AMZ09,01/11/2004,-6.067082167,-6.067082167,7.351469305
Reg_AMZ09,01/12/2004,0.873455319,0.873455319,5.410718088
Reg_AMZ09,01/01/2005,4.68829768,4.68829768,0.601548683
Reg_AMZ09,01/02/2005,10.07155663,10.07155663,-0.525063143
Reg_AMZ09,01/03/2005,17.20625174,17.20625174,-1.593944106
Reg_AMZ09,01/04/2005,17.66431202,17.66431202,-4.074340194
Reg_AMZ09,01/05/2005,9.993421964,9.993421964,-6.722475693
Reg_AMZ09,01/06/2005,0.600409236,0.600409236,-7.033872603
Reg_AMZ09,01/07/2005,-10.54815489,-10.54815489,-7.272390724
Reg_AMZ09,01/08/2005,-24.91938454,-24.91938454,-9.484492004
Reg_AMZ09,01/09/2005,-28.76902574,-28.76902574,-6.483106962
Reg_AMZ09,01/10/2005,-25.49047522,-25.49047522,-4.870468614
Reg_AMZ09,01/11/2005,-17.46095364,-17.46095364,-4.042402168
Reg_AMZ09,01/12/2005,-11.28494315,-11.28494315,-6.747680381
Reg_AMZ09,01/01/2006,2.742387274,2.742387274,-1.344361723
Reg_AMZ09,01/02/2006,15.30076333,15.30076333,4.704143557
Reg_AMZ09,01/03/2006,19.41623756,19.41623756,0.616041714
Reg_AMZ09,01/04/2006,22.59348824,22.59348824,0.854836026
Reg_AMZ09,01/05/2006,9.58788124,9.58788124,-7.128016417
Reg_AMZ09,01/06/2006,2.027103973,2.027103973,-5.607177866
Reg_AMZ09,01/07/2006,-9.961941172,-9.961941172,-6.686177006
Reg_AMZ09,01/08/2006,-20.18673094,-20.18673094,-4.751838404
Reg_AMZ09,01/09/2006,-25.86787144,-25.86787144,-3.581952662
Reg_AMZ09,01/10/2006,-22.94187184,-22.94187184,-2.321865234
Reg_AMZ09,01/11/2006,-16.60638635,-16.60638635,-3.187834878
Reg_AMZ09,01/12/2006,-4.773346321,-4.773346321,-0.236083552
Reg_AMZ09,01/01/2007,9.950583094,9.950583094,5.863834097
Reg_AMZ09,01/02/2007,6.133411878,6.133411878,-4.463207895
Reg_AMZ09,01/03/2007,10.42137787,10.42137787,-8.378817976
Reg_AMZ09,01/04/2007,18.00916457,18.00916457,-3.729487644
Reg_AMZ09,01/05/2007,16.07835432,16.07835432,-0.637543337
Reg_AMZ09,01/06/2007,6.403330705,6.403330705,-1.230951134
Reg_AMZ09,01/07/2007,-5.868850429,-5.868850429,-2.593086263
Reg_AMZ09,01/08/2007,-18.09398416,-18.09398416,-2.659091624
Reg_AMZ09,01/09/2007,-26.3552084,-26.3552084,-4.069289622
Reg_AMZ09,01/10/2007,-23.00261886,-23.00261886,-2.382612254
Reg_AMZ09,01/11/2007,-11.43822198,-11.43822198,1.980329492
Reg_AMZ09,01/12/2007,-0.383173972,-0.383173972,4.154088797
Reg_AMZ09,01/01/2008,10.53643226,10.53643226,6.449683263
Reg_AMZ09,01/02/2008,17.8497616,17.8497616,7.253141827
Reg_AMZ09,01/03/2008,24.61334265,24.61334265,5.813146804
Reg_AMZ09,01/04/2008,24.58620355,24.58620355,2.847551336
Reg_AMZ09,01/05/2008,17.69139222,17.69139222,0.975494563
Reg_AMZ09,01/06/2008,8.085948127,8.085948127,0.451666288
Reg_AMZ09,01/07/2008,-4.920892637,-4.920892637,-1.645128471
Reg_AMZ09,01/08/2008,-15.08566302,-15.08566302,0.349229516
Reg_AMZ09,01/09/2008,-20.04483,-20.04483,2.241088778
Reg_AMZ09,01/10/2008,-20.02496743,-20.02496743,0.595039176
Reg_AMZ09,01/11/2008,-12.67978613,-12.67978613,0.738765342
Reg_AMZ09,01/12/2008,-3.16722155,-3.16722155,1.370041219
Reg_AMZ09,01/01/2009,7.69846139,7.69846139,3.611712393
Reg_AMZ09,01/02/2009,17.78902745,17.78902745,7.192407677
Reg_AMZ09,01/03/2009,30.21135684,30.21135684,11.41116099
Reg_AMZ09,01/04/2009,34.22365066,34.22365066,12.48499845
Reg_AMZ09,01/05/2009,31.76601952,31.76601952,15.05012186
Reg_AMZ09,01/06/2009,19.56336298,19.56336298,11.92908114
Reg_AMZ09,01/07/2009,8.881093712,8.881093712,12.15685788
Reg_AMZ09,01/08/2009,-6.306510831,-6.306510831,9.128381705
Reg_AMZ09,01/09/2009,-14.07218643,-14.07218643,8.213732348
Reg_AMZ09,01/10/2009,-16.21108838,-16.21108838,4.408918226
Reg_AMZ09,01/11/2009,-13.67466303,-13.67466303,-0.256111558
Reg_AMZ09,01/12/2009,-1.198487554,-1.198487554,3.338775215
Reg_AMZ09,01/01/2010,3.291659164,3.291659164,-0.795089833
Reg_AMZ09,01/02/2010,9.767264256,9.767264256,-0.829355517
Reg_AMZ09,01/03/2010,13.90799974,13.90799974,-4.892196106
Reg_AMZ09,01/04/2010,14.79617254,14.79617254,-6.942479674
Reg_AMZ09,01/05/2010,11.96536182,11.96536182,-4.750535837
Reg_AMZ09,01/06/2010,2.279924993,2.279924993,-5.354356846
Reg_AMZ09,01/07/2010,-8.370852702,-8.370852702,-5.095088536
Reg_AMZ09,01/08/2010,-20.09053879,-20.09053879,-4.655646254
Reg_AMZ09,01/09/2010,-28.12443232,-28.12443232,-5.838513542
Reg_AMZ09,01/10/2010,-29.14260251,-29.14260251,-8.522595904
Reg_AMZ09,01/11/2010,-20.86594729,-20.86594729,-7.447395818
Reg_AMZ09,01/12/2010,-13.65575833,-13.65575833,-9.118495561
Reg_AMZ09,01/01/2011,,-5.575479269,-9.662228266
Reg_AMZ09,01/02/2011,2.504799791,2.504799791,-8.091819982
Reg_AMZ09,01/03/2011,16.03226914,16.03226914,-2.767926706
Reg_AMZ09,01/04/2011,25.75157375,25.75157375,4.012921536
Reg_AMZ09,01/05/2011,17.31391829,17.31391829,0.598020633
Reg_AMZ09,01/06/2011,,5.43979096,-2.194490879
Reg_AMZ09,01/07/2011,-6.434336371,-6.434336371,-3.158572205
Reg_AMZ09,01/08/2011,-20.05900933,-20.05900933,-4.624116794
Reg_AMZ09,01/09/2011,-27.44529979,-27.44529979,-5.159381012
Reg_AMZ09,01/10/2011,-20.14816534,-20.14816534,0.471841266
Reg_AMZ09,01/11/2011,,-9.096310462,4.32224101
Reg_AMZ09,01/12/2011,1.955544417,1.955544417,6.492807186
Reg_AMZ09,01/01/2012,10.28786921,10.28786921,6.201120213
Reg_AMZ09,01/02/2012,20.40047715,20.40047715,9.803857377
Reg_AMZ09,01/03/2012,30.69773869,30.69773869,11.89754284
Reg_AMZ09,01/04/2012,,24.92744364,3.188791426
Reg_AMZ09,01/05/2012,,19.15714858,2.441250923
Reg_AMZ09,01/06/2012,13.38685353,13.38685353,5.752571691
Reg_AMZ09,01/07/2012,-2.178729434,-2.178729434,1.097034732
Reg_AMZ09,01/08/2012,-17.67599171,-17.67599171,-2.241099174
Reg_AMZ09,01/09/2012,-26.63000078,-26.63000078,-4.344082002
Reg_AMZ09,01/10/2012,,-21.68066689,-1.060660284
Reg_AMZ09,01/11/2012,-16.73133299,-16.73133299,-3.312781518
Reg_AMZ09,01/12/2012,-4.706863031,-4.706863031,-0.169600262
Reg_AMZ09,01/01/2013,8.963416046,8.963416046,4.876667049
Reg_AMZ09,01/02/2013,20.6031614,20.6031614,10.00654163
Reg_AMZ09,01/03/2013,,24.22188846,5.421692614
Reg_AMZ09,01/04/2013,27.84061551,27.84061551,6.101963296
Reg_AMZ09,01/05/2013,17.7728298,17.7728298,1.056932143
Reg_AMZ09,01/06/2013,9.265781695,9.265781695,1.631499856
Reg_AMZ09,01/07/2013,2.729440184,2.729440184,6.00520435
Reg_AMZ09,01/08/2013,,-3.307481891,12.12741064
Reg_AMZ09,01/09/2013,,-9.344403965,12.94151481
Reg_AMZ09,01/10/2013,-15.38132604,-15.38132604,5.238680566
Reg_AMZ09,01/11/2013,-6.308676475,-6.308676475,7.109874997
Reg_AMZ09,01/12/2013,-1.072324213,-1.072324213,3.464938556
Reg_AMZ09,01/01/2014,6.682861822,6.682861822,2.596112825
Reg_AMZ09,01/02/2014,,16.0109734,5.414353627
Reg_AMZ09,01/03/2014,25.33908498,25.33908498,6.538889134
Reg_AMZ09,01/04/2014,30.4822451,30.4822451,8.743592886
Reg_AMZ09,01/05/2014,29.45434903,29.45434903,12.73845137
Reg_AMZ09,01/06/2014,18.52839702,18.52839702,10.89411518
Reg_AMZ09,01/07/2014,,5.765506912,9.041271078
Reg_AMZ09,01/08/2014,-6.997383196,-6.997383196,8.43750934
Reg_AMZ09,01/09/2014,-14.32164655,-14.32164655,7.964272228
Reg_AMZ09,01/10/2014,-11.788257,-11.788257,8.831749606
Reg_AMZ09,01/11/2014,-2.862607711,-2.862607711,10.55594376
Reg_AMZ09,01/12/2014,,10.14712027,14.68438304
Reg_AMZ09,01/01/2015,23.15684825,23.15684825,19.07009925
Reg_AMZ09,01/02/2015,23.38311148,23.38311148,12.78649171
Reg_AMZ09,01/03/2015,35.9605661,35.9605661,17.16037025
Reg_AMZ09,01/04/2015,39.17508132,39.17508132,17.43642911
Reg_AMZ09,01/05/2015,,30.56043024,13.84453258
Reg_AMZ09,01/06/2015,,21.94577915,14.31149731
Reg_AMZ09,01/07/2015,13.33112807,13.33112807,16.60689224
Reg_AMZ09,01/08/2015,-0.405177404,-0.405177404,15.02971513
Reg_AMZ09,01/09/2015,-8.619270369,-8.619270369,13.66664841
Reg_AMZ09,01/10/2015,,-7.281546382,13.33846022
Reg_AMZ09,01/11/2015,,-5.943822396,7.474729076
Reg_AMZ09,01/12/2015,-4.606098409,-4.606098409,-0.06883564
Reg_AMZ09,01/01/2016,-1.31758029,-1.31758029,-5.404329287
Reg_AMZ09,01/02/2016,3.288697894,3.288697894,-7.307921879
Reg_AMZ09,01/03/2016,19.54434303,19.54434303,0.744147184
Reg_AMZ09,01/04/2016,,19.55767625,-2.180975964
Reg_AMZ09,01/05/2016,19.57100946,19.57100946,2.855111803
Reg_AMZ09,01/06/2016,8.693528383,8.693528383,1.059246544
Reg_AMZ09,01/07/2016,-5.880890953,-5.880890953,-2.605126787
Reg_AMZ09,01/08/2016,-15.43083795,-15.43083795,0.004054586
Reg_AMZ09,01/09/2016,,-15.74244929,6.543469488
Reg_AMZ09,01/10/2016,,-16.05406063,4.565945976
Reg_AMZ09,01/11/2016,-16.36567197,-16.36567197,-2.947120498
Reg_AMZ09,01/12/2016,-3.595538308,-3.595538308,0.941724461
Reg_AMZ10,01/04/2002,34.95019756,34.95019756,3.077561136
Reg_AMZ10,01/05/2002,43.35280024,43.35280024,3.710910968
Reg_AMZ10,01/06/2002,,29.68810001,-2.215735745
Reg_AMZ10,01/07/2002,,16.02339977,1.103243322
Reg_AMZ10,01/08/2002,2.358699535,2.358699535,12.98912345
Reg_AMZ10,01/09/2002,-21.38872986,-21.38872986,8.079750592
Reg_AMZ10,01/10/2002,-33.61633895,-33.61633895,2.01035906
Reg_AMZ10,01/11/2002,-25.4685996,-25.4685996,5.390619387
Reg_AMZ10,01/12/2002,-13.54166188,-13.54166188,8.27302986
Reg_AMZ10,01/01/2003,-5.095070313,-5.095070313,4.108124292
Reg_AMZ10,01/02/2003,-7.370110465,-7.370110465,-9.232923067
Reg_AMZ10,01/03/2003,7.002649606,7.002649606,-10.3987276
Reg_AMZ10,01/04/2003,24.31007381,24.31007381,-7.562562614
Reg_AMZ10,01/05/2003,35.86683807,35.86683807,-3.775051202
Reg_AMZ10,01/06/2003,,31.50265132,-0.401184435
Reg_AMZ10,01/07/2003,27.13846457,27.13846457,12.21830812
Reg_AMZ10,01/08/2003,-0.497295998,-0.497295998,10.13312792
Reg_AMZ10,01/09/2003,-22.64634469,-22.64634469,6.822135762
Reg_AMZ10,01/10/2003,-28.81111855,-28.81111855,6.81557946
Reg_AMZ10,01/11/2003,-25.62193135,-25.62193135,5.237287637
Reg_AMZ10,01/12/2003,-23.43135238,-23.43135238,-1.61666064
Reg_AMZ10,01/01/2004,,-20.34875644,-11.14556184
Reg_AMZ10,01/02/2004,-17.2661605,-17.2661605,-19.1289731
Reg_AMZ10,01/03/2004,-0.252524326,-0.252524326,-17.65390154
Reg_AMZ10,01/04/2004,14.85476397,14.85476397,-17.01787245
Reg_AMZ10,01/05/2004,21.62007963,21.62007963,-18.02180964
Reg_AMZ10,01/06/2004,16.30462828,16.30462828,-15.59920748
Reg_AMZ10,01/07/2004,7.718221394,7.718221394,-7.201935054
Reg_AMZ10,01/08/2004,-11.38232283,-11.38232283,-0.751898913
Reg_AMZ10,01/09/2004,-22.6953177,-22.6953177,6.773162752
Reg_AMZ10,01/10/2004,-25.33046902,-25.33046902,10.29622899
Reg_AMZ10,01/11/2004,-23.6261831,-23.6261831,7.233035887
Reg_AMZ10,01/12/2004,-19.52045541,-19.52045541,2.29423633
Reg_AMZ10,01/01/2005,-15.32657921,-15.32657921,-6.123384605
Reg_AMZ10,01/02/2005,-1.211641515,-1.211641515,-3.074454117
Reg_AMZ10,01/03/2005,16.78502583,16.78502583,-0.616351379
Reg_AMZ10,01/04/2005,30.08590213,30.08590213,-1.786734294
Reg_AMZ10,01/05/2005,34.39568476,34.39568476,-5.246204512
Reg_AMZ10,01/06/2005,19.2999798,19.2999798,-12.60385596
Reg_AMZ10,01/07/2005,-4.54418579,-4.54418579,-19.46434224
Reg_AMZ10,01/08/2005,-29.62940744,-29.62940744,-18.99898352
Reg_AMZ10,01/09/2005,-40.5067394,-40.5067394,-11.03825895
Reg_AMZ10,01/10/2005,-44.636057,-44.636057,-9.00935899
Reg_AMZ10,01/11/2005,-35.53237453,-35.53237453,-4.673155543
Reg_AMZ10,01/12/2005,-28.60079767,-28.60079767,-6.78610593
Reg_AMZ10,01/01/2006,-8.272213974,-8.272213974,0.930980631
Reg_AMZ10,01/02/2006,12.60669101,12.60669101,10.74387841
Reg_AMZ10,01/03/2006,22.28307929,22.28307929,4.881702081
Reg_AMZ10,01/04/2006,31.80420148,31.80420148,-0.068434944
Reg_AMZ10,01/05/2006,39.06407704,39.06407704,-0.577812232
Reg_AMZ10,01/06/2006,24.93430799,24.93430799,-6.969527765
Reg_AMZ10,01/07/2006,4.308507651,4.308507651,-10.6116488
Reg_AMZ10,01/08/2006,-16.70948462,-16.70948462,-6.079060703
Reg_AMZ10,01/09/2006,-32.43894159,-32.43894159,-2.970461138
Reg_AMZ10,01/10/2006,-39.29948634,-39.29948634,-3.67278833
Reg_AMZ10,01/11/2006,-32.54442358,-32.54442358,-1.685204593
Reg_AMZ10,01/12/2006,-18.28587047,-18.28587047,3.52882127
Reg_AMZ10,01/01/2007,-0.202930275,-0.202930275,9.00026433
Reg_AMZ10,01/02/2007,-2.880962899,-2.880962899,-4.743775501
Reg_AMZ10,01/03/2007,2.656062164,2.656062164,-14.74531505
Reg_AMZ10,01/04/2007,21.98025378,21.98025378,-9.892382644
Reg_AMZ10,01/05/2007,35.49634998,35.49634998,-4.145539292
Reg_AMZ10,01/06/2007,29.66745865,29.66745865,-2.236377105
Reg_AMZ10,01/07/2007,11.9368867,11.9368867,-2.983269748
Reg_AMZ10,01/08/2007,-16.50095843,-16.50095843,-5.870534513
Reg_AMZ10,01/09/2007,-33.65080102,-33.65080102,-4.182320568
Reg_AMZ10,01/10/2007,-35.88816565,-35.88816565,-0.26146764
Reg_AMZ10,01/11/2007,-27.98121226,-27.98121226,2.878006727
Reg_AMZ10,01/12/2007,-15.36578425,-15.36578425,6.44890749
Reg_AMZ10,01/01/2008,2.899940647,2.899940647,12.10313525
Reg_AMZ10,01/02/2008,11.16402269,11.16402269,9.301210088
Reg_AMZ10,01/03/2008,25.09964531,25.09964531,7.698268101
Reg_AMZ10,01/04/2008,31.83425822,31.83425822,-0.038378204
Reg_AMZ10,01/05/2008,40.8569414,40.8569414,1.215052128
Reg_AMZ10,01/06/2008,31.31364035,31.31364035,-0.590195405
Reg_AMZ10,01/07/2008,9.736983714,9.736983714,-5.183172734
Reg_AMZ10,01/08/2008,-13.10380255,-13.10380255,-2.473378633
Reg_AMZ10,01/09/2008,-27.41823101,-27.41823101,2.050249442
Reg_AMZ10,01/10/2008,-29.38368025,-29.38368025,6.24301776
Reg_AMZ10,01/11/2008,-24.88296659,-24.88296659,5.976252397
Reg_AMZ10,01/12/2008,-12.14690604,-12.14690604,9.6677857
Reg_AMZ10,01/01/2009,3.720923979,3.720923979,12.92411858
Reg_AMZ10,01/02/2009,23.31592211,23.31592211,21.45310951
Reg_AMZ10,01/03/2009,44.07624335,44.07624335,26.67486614
Reg_AMZ10,01/04/2009,55.81669751,55.81669751,23.94406109
Reg_AMZ10,01/05/2009,61.8041011,61.8041011,22.16221183
Reg_AMZ10,01/06/2009,55.72548262,55.72548262,23.82164686
Reg_AMZ10,01/07/2009,38.00157469,38.00157469,23.08141824
Reg_AMZ10,01/08/2009,3.42946031,3.42946031,14.05988423
Reg_AMZ10,01/09/2009,-21.50830376,-21.50830376,7.960176692
Reg_AMZ10,01/10/2009,-33.39957364,-33.39957364,2.22712437
Reg_AMZ10,01/11/2009,-36.56163579,-36.56163579,-5.702416803
Reg_AMZ10,01/12/2009,-24.39681618,-24.39681618,-2.58212444
Reg_AMZ10,01/01/2010,-13.06017549,-13.06017549,-3.856980885
Reg_AMZ10,01/02/2010,-1.597964036,-1.597964036,-3.460776638
Reg_AMZ10,01/03/2010,3.35629708,3.35629708,-14.04508013
Reg_AMZ10,01/04/2010,21.30115681,21.30115681,-10.57147961
Reg_AMZ10,01/05/2010,29.01646697,29.01646697,-10.6254223
Reg_AMZ10,01/06/2010,22.94402422,22.94402422,-8.959811535
Reg_AMZ10,01/07/2010,2.298313091,2.298313091,-12.62184336
Reg_AMZ10,01/08/2010,-21.84647652,-21.84647652,-11.2160526
Reg_AMZ10,01/09/2010,-40.78920919,-40.78920919,-11.32072874
Reg_AMZ10,01/10/2010,-49.18306798,-49.18306798,-13.55636997
Reg_AMZ10,01/11/2010,-40.46817278,-40.46817278,-9.608953793
Reg_AMZ10,01/12/2010,-31.48921885,-31.48921885,-9.67452711
Reg_AMZ10,01/01/2011,,-18.53839778,-9.335203175
Reg_AMZ10,01/02/2011,-5.587576714,-5.587576714,-7.450389316
Reg_AMZ10,01/03/2011,5.580440684,5.580440684,-11.82093653
Reg_AMZ10,01/04/2011,25.76104322,25.76104322,-6.111593204
Reg_AMZ10,01/05/2011,40.8503919,40.8503919,1.208502628
Reg_AMZ10,01/06/2011,,28.96543281,-2.938402945
Reg_AMZ10,01/07/2011,17.08047372,17.08047372,2.160317272
Reg_AMZ10,01/08/2011,-14.50831425,-14.50831425,-3.877890333
Reg_AMZ10,01/09/2011,-37.95508696,-37.95508696,-8.486606508
Reg_AMZ10,01/10/2011,-36.08211936,-36.08211936,-0.45542135
Reg_AMZ10,01/11/2011,,-23.37461802,7.484600967
Reg_AMZ10,01/12/2011,-10.66711668,-10.66711668,11.14757506
Reg_AMZ10,01/01/2012,3.7005774,3.7005774,12.903772
Reg_AMZ10,01/02/2012,23.36055917,23.36055917,21.49774657
Reg_AMZ10,01/03/2012,44.75374425,44.75374425,27.35236704
Reg_AMZ10,01/04/2012,,45.25565239,13.38301597
Reg_AMZ10,01/05/2012,,45.75756053,6.115671258
Reg_AMZ10,01/06/2012,46.25946867,46.25946867,14.35563291
Reg_AMZ10,01/07/2012,18.05656896,18.05656896,3.136412512
Reg_AMZ10,01/08/2012,-12.13195976,-12.13195976,-1.501535843
Reg_AMZ10,01/09/2012,-32.17466847,-32.17466847,-2.706188018
Reg_AMZ10,01/10/2012,,-34.77182219,0.85487582
Reg_AMZ10,01/11/2012,-37.3689759,-37.3689759,-6.509756913
Reg_AMZ10,01/12/2012,-26.29841513,-26.29841513,-4.48372339
Reg_AMZ10,01/01/2013,-5.365549234,-5.365549234,3.837645371
Reg_AMZ10,01/02/2013,16.18360865,16.18360865,14.32079605
Reg_AMZ10,01/03/2013,,34.79703917,17.39566196
Reg_AMZ10,01/04/2013,53.4104697,53.4104697,21.53783328
Reg_AMZ10,01/05/2013,55.78956326,55.78956326,16.14767399
Reg_AMZ10,01/06/2013,43.21029754,43.21029754,11.30646178
Reg_AMZ10,01/07/2013,26.06395273,26.06395273,11.14379628
Reg_AMZ10,01/08/2013,,8.459492403,19.08991632
Reg_AMZ10,01/09/2013,,-9.144967923,20.32351253
Reg_AMZ10,01/10/2013,-26.74942825,-26.74942825,8.87726976
Reg_AMZ10,01/11/2013,-18.19486613,-18.19486613,12.66435286
Reg_AMZ10,01/12/2013,-8.556537229,-8.556537229,13.25815451
Reg_AMZ10,01/01/2014,-1.513898121,-1.513898121,7.689296484
Reg_AMZ10,01/02/2014,,13.64904519,11.78623259
Reg_AMZ10,01/03/2014,28.81198851,28.81198851,11.4106113
Reg_AMZ10,01/04/2014,47.75562316,47.75562316,15.88298674
Reg_AMZ10,01/05/2014,61.52968281,61.52968281,21.88779354
Reg_AMZ10,01/06/2014,55.02273654,55.02273654,23.11890078
Reg_AMZ10,01/07/2014,,32.36605384,17.44589739
Reg_AMZ10,01/08/2014,9.709371138,9.709371138,20.33979505
Reg_AMZ10,01/09/2014,-12.38035717,-12.38035717,17.08812328
Reg_AMZ10,01/10/2014,-23.18316565,-23.18316565,12.44353236
Reg_AMZ10,01/11/2014,-15.67569603,-15.67569603,15.18352296
Reg_AMZ10,01/12/2014,,-1.549948535,20.26474321
Reg_AMZ10,01/01/2015,12.57579896,12.57579896,21.77899356
Reg_AMZ10,01/02/2015,21.44291222,21.44291222,19.58009962
Reg_AMZ10,01/03/2015,40.98845742,40.98845742,23.58708021
Reg_AMZ10,01/04/2015,59.38599558,59.38599558,27.51335916
Reg_AMZ10,01/05/2015,,54.9353724,15.29348313
Reg_AMZ10,01/06/2015,,50.48474921,18.58091345
Reg_AMZ10,01/07/2015,46.03412603,46.03412603,31.11396958
Reg_AMZ10,01/08/2015,16.77282859,16.77282859,27.40325251
Reg_AMZ10,01/09/2015,-10.13237655,-10.13237655,19.3361039
Reg_AMZ10,01/10/2015,,-17.27192171,18.3547763
Reg_AMZ10,01/11/2015,,-24.41146686,6.447752127
Reg_AMZ10,01/12/2015,-31.55101202,-31.55101202,-9.73632028
