region,year,Nat,Ant,Grand Total,percent_Nat,percent_Ant
AMZ11,2005,245797.7767,1970.018117,258525.51,0.950767979,0.007620208
AMZ11,2006,245637.3196,2083.245811,258525.51,0.950147317,0.008058183
AMZ11,2007,245543.9151,1998.252075,258525.51,0.94978602,0.007729419
AMZ11,2008,245580.4642,1833.513562,258525.51,0.949927395,0.007092196
AMZ11,2009,245271.547,1917.765958,258525.51,0.948732475,0.007418092
AMZ11,2010,245276.18,2285.59281,258525.51,0.948750396,0.008840879
AMZ11,2011,245189.739,2358.901024,258525.51,0.948416034,0.009124442
AMZ11,2012,245252.3867,2109.760829,258525.51,0.948658361,0.008160745
AMZ11,2013,245274.5432,1972.671802,258525.51,0.948744065,0.007630473
AMZ11,2014,245092.6282,1985.973351,258525.51,0.948040401,0.007681924
AMZ11,2015,244710.4501,2197.681933,258525.51,0.946562102,0.008500832
AMZ11,2016,244317.2345,2792.735596,258525.51,0.945041108,0.010802553
AMZ11,2017,244230.6914,2835.679211,258525.51,0.944706352,0.010968663
AMZ11,2018,244364.8692,2822.422875,258525.51,0.945225364,0.010917386
AMZ12,1985,291768.1044,5474.091945,298995.0988,0.975829054,0.0183083
AMZ12,1986,291728.2058,5458.179485,298995.0988,0.975695612,0.01825508
AMZ12,1987,291161.2099,6028.689449,298995.0988,0.973799273,0.020163171
AMZ12,1988,290590.423,6589.156619,298995.0988,0.971890256,0.022037674
AMZ12,1989,290093.9821,7096.516133,298995.0988,0.970229891,0.023734557
AMZ12,1990,289948.9626,7219.903483,298995.0988,0.969744868,0.02414723
AMZ12,1991,289583.6496,7579.766564,298995.0988,0.968523065,0.025350805
AMZ12,1992,288941.5308,8247.343422,298995.0988,0.966375476,0.027583541
AMZ12,1993,288451.7121,8707.42132,298995.0988,0.964737259,0.029122288
AMZ12,1994,288037.976,9160.809475,298995.0988,0.963353504,0.030638661
AMZ12,1995,287426.782,9742.118906,298995.0988,0.961309343,0.032582872
AMZ12,1996,286938.9118,10225.86152,298995.0988,0.959677643,0.034200766
AMZ12,1997,286452.5789,10722.1452,298995.0988,0.958051085,0.035860605
AMZ12,1998,285726.5291,11446.28885,298995.0988,0.955622785,0.03828253
AMZ12,1999,284978.9367,12118.98411,298995.0988,0.953122435,0.040532384
AMZ12,2000,284559.254,12629.54317,298995.0988,0.951718791,0.042239967
AMZ12,2001,283976.3122,13238.82772,298995.0988,0.949769121,0.044277742
AMZ12,2002,283019.0612,14179.87515,298995.0988,0.94656756,0.047425109
AMZ12,2003,281995.4024,15212.49708,298995.0988,0.943143896,0.050878751
AMZ12,2004,281231.0055,15956.01103,298995.0988,0.940587343,0.05336546
AMZ12,2005,280320.9535,16894.01636,298995.0988,0.937543641,0.056502653
AMZ12,2006,279407.0386,17808.17889,298995.0988,0.934487019,0.059560103
AMZ12,2007,279033.188,18199.3054,298995.0988,0.933236662,0.06086824
AMZ12,2008,278906.8051,18313.37306,298995.0988,0.93281397,0.061249743
AMZ12,2009,278585.3621,18607.69167,298995.0988,0.931738892,0.062234103
AMZ12,2010,278060.0762,19179.22312,298995.0988,0.929982054,0.06414561
AMZ12,2011,277607.4379,19625.28175,298995.0988,0.928468189,0.06563747
AMZ12,2012,277434.4424,19785.16131,298995.0988,0.927889599,0.066172193
AMZ12,2013,277288.7059,19902.25378,298995.0988,0.927402178,0.066563813
AMZ12,2014,276814.0369,20326.70175,298995.0988,0.92581463,0.067983394
AMZ12,2015,275996.5582,21080.09814,298995.0988,0.923080543,0.070503156
AMZ12,2016,275128.4462,21972.97426,298995.0988,0.920177111,0.073489413
AMZ12,2017,274512.5897,22590.27627,298995.0988,0.918117356,0.075554002
AMZ12,2018,273936.133,23190.14369,298995.0988,0.916189376,0.07756028
AMZ13,1985,332490.5745,4216.232708,345390.5601,0.962651019,0.012207145
AMZ13,1986,332197.2037,4353.000681,345390.5601,0.96180163,0.012603126
AMZ13,1987,332075.8617,4535.7906,345390.5601,0.961450312,0.013132353
AMZ13,1988,331826.7513,4752.823633,345390.5601,0.960729069,0.013760722
AMZ13,1989,332021.9335,4616.818943,345390.5601,0.961294175,0.013366952
AMZ13,1990,331833.062,4840.581561,345390.5601,0.96074734,0.014014806
AMZ13,1991,331693.9872,4965.796385,345390.5601,0.960344681,0.014377337
AMZ13,1992,331349.7746,5301.515447,345390.5601,0.959348091,0.015349335
AMZ13,1993,331088.1644,5578.259018,345390.5601,0.958590658,0.016150583
AMZ13,1994,330839.2624,5843.638539,345390.5601,0.957870019,0.01691893
AMZ13,1995,330520.219,6134.658745,345390.5601,0.956946301,0.017761512
AMZ13,1996,330333.166,6310.040279,345390.5601,0.956404732,0.01826929
AMZ13,1997,330170.1496,6282.257909,345390.5601,0.955932755,0.018188852
AMZ13,1998,329853.8951,6720.958738,345390.5601,0.955017112,0.019459011
AMZ13,1999,329526.2563,7081.119368,345390.5601,0.954068508,0.020501774
AMZ13,2000,329008.9912,7508.74526,345390.5601,0.952570884,0.021739868
AMZ13,2001,328471.5278,7905.330324,345390.5601,0.951014781,0.02288809
AMZ13,2002,328288.1262,8166.223225,345390.5601,0.950483783,0.023643446
AMZ13,2003,327745.9268,8755.306162,345390.5601,0.948913968,0.025349002
AMZ13,2004,327475.8484,9047.351189,345390.5601,0.948132017,0.026194553
AMZ13,2005,326918.9176,9637.27606,345390.5601,0.94651955,0.027902546
AMZ13,2006,326481.3088,9950.151013,345390.5601,0.945252553,0.028808405
AMZ13,2007,326053.4946,10327.16863,345390.5601,0.944013914,0.029899974
AMZ13,2008,325615.0029,10728.4966,345390.5601,0.942744361,0.031061928
AMZ13,2009,325298.1982,11001.65406,345390.5601,0.941827125,0.031852793
AMZ13,2010,324901.6715,11445.78079,345390.5601,0.940679072,0.033138661
AMZ13,2011,324535.8447,11782.23188,345390.5601,0.939619903,0.034112779
AMZ13,2012,323575.0034,12702.44766,345390.5601,0.936838005,0.036777055
AMZ13,2013,323014.0892,13268.00274,345390.5601,0.935214006,0.038414492
AMZ13,2014,322052.8995,13982.38846,345390.5601,0.932431099,0.040482833
AMZ13,2015,320367.6413,15621.37902,345390.5601,0.927551816,0.045228159
AMZ13,2016,319772.3959,16297.1116,345390.5601,0.925828418,0.047184589
AMZ13,2017,319820.7441,16284.42354,345390.5601,0.925968399,0.047147854
AMZ13,2018,319357.2049,16771.13356,345390.5601,0.924626327,0.048557012
AMZ14,1985,323047.9095,12208.70581,348010.6883,0.92827008,0.03508141
AMZ14,1986,321570.8473,13508.81853,348010.6883,0.924025779,0.038817252
AMZ14,1987,321062.645,14085.3916,348010.6883,0.922565472,0.04047402
AMZ14,1988,320035.8018,14946.31189,348010.6883,0.919614864,0.042947853
AMZ14,1989,318765.1453,16339.52228,348010.6883,0.915963664,0.046951208
AMZ14,1990,318178.5894,16907.69608,348010.6883,0.914278211,0.048583841
AMZ14,1991,316233.804,18821.78252,348010.6883,0.908689919,0.054083921
AMZ14,1992,315217.8019,19740.37437,348010.6883,0.905770462,0.056723472
AMZ14,1993,313971.4184,20962.81165,348010.6883,0.90218901,0.060236114
AMZ14,1994,312902.6047,22013.72448,348010.6883,0.899117801,0.063255886
AMZ14,1995,311231.6412,23737.6259,348010.6883,0.894316329,0.068209474
AMZ14,1996,308999.6762,25961.84692,348010.6883,0.887902833,0.074600717
AMZ14,1997,308139.4128,26888.92114,348010.6883,0.885430888,0.077264642
AMZ14,1998,304950.3822,29905.20977,348010.6883,0.876267288,0.085931872
AMZ14,1999,304706.7517,30131.60928,348010.6883,0.875567222,0.086582425
AMZ14,2000,303865.1696,31052.25783,348010.6883,0.873148957,0.089227885
AMZ14,2001,301962.9642,33007.01541,348010.6883,0.867683018,0.094844832
AMZ14,2002,301162.7634,33940.50858,348010.6883,0.865383661,0.097527202
AMZ14,2003,300705.2516,34313.67766,348010.6883,0.864069012,0.098599494
AMZ14,2004,298997.1112,36062.40304,348010.6883,0.859160713,0.103624412
AMZ14,2005,298437.8145,36705.7394,348010.6883,0.857553588,0.105473023
AMZ14,2006,296018.3067,39086.03841,348010.6883,0.850601193,0.112312753
AMZ14,2007,295102.129,39862.33207,348010.6883,0.847968579,0.114543413
AMZ14,2008,293133.0908,41906.96252,348010.6883,0.842310598,0.120418608
AMZ14,2009,292865.0019,42236.88104,348010.6883,0.841540251,0.12136662
AMZ14,2010,290984.7959,44006.87954,348010.6883,0.836137526,0.126452667
AMZ14,2011,289664.0991,45529.10132,348010.6883,0.832342537,0.130826733
AMZ14,2012,288557.2524,46580.22082,348010.6883,0.82916204,0.133847098
AMZ14,2013,287307.9234,47775.73717,348010.6883,0.825572125,0.137282385
AMZ14,2014,285879.4211,49022.44377,348010.6883,0.821467359,0.140864765
AMZ14,2015,283718.5639,50982.27307,348010.6883,0.81525819,0.146496285
AMZ14,2016,280752.9778,53983.37223,348010.6883,0.806736653,0.155119869
AMZ14,2017,280222.5215,54529.8122,348010.6883,0.8052124,0.15669005
AMZ14,2018,277864.0919,56854.90668,348010.6883,0.798435511,0.163371151
AMZ15,1985,329639.3203,25083.70167,358764.6519,0.918817722,0.06991687
AMZ15,1986,327791.159,26776.80984,358764.6519,0.913666264,0.074636143
AMZ15,1987,325347.7322,29424.31846,358764.6519,0.906855596,0.082015657
AMZ15,1988,322373.7649,32284.04878,358764.6519,0.89856613,0.089986705
AMZ15,1989,320440.9761,34165.43519,358764.6519,0.893178786,0.095230773
AMZ15,1990,319149.2478,34938.1987,358764.6519,0.889578296,0.09738473
AMZ15,1991,317242.6018,36640.63079,358764.6519,0.884263821,0.102129991
AMZ15,1992,314722.4305,39184.70154,358764.6519,0.87723924,0.109221188
AMZ15,1993,311864.9805,41962.62554,358764.6519,0.869274548,0.116964214
AMZ15,1994,308074.2699,46021.27185,358764.6519,0.858708539,0.128277052
AMZ15,1995,303641.1277,50589.82262,358764.6519,0.846351852,0.141011168
AMZ15,1996,299181.1429,54792.59933,358764.6519,0.833920347,0.152725747
AMZ15,1997,296571.1501,57461.19662,358764.6519,0.826645403,0.160164042
AMZ15,1998,294061.2055,60073.12677,358764.6519,0.819649327,0.167444386
AMZ15,1999,290964.1364,63125.08315,358764.6519,0.811016734,0.175951234
AMZ15,2000,289142.149,65658.5403,358764.6519,0.805938231,0.183012847
AMZ15,2001,285844.9316,69009.68891,358764.6519,0.796747757,0.192353646
AMZ15,2002,281696.7721,73125.36283,358764.6519,0.785185415,0.203825439
AMZ15,2003,277726.6096,76989.94207,358764.6519,0.774119212,0.214597346
AMZ15,2004,274989.7989,79716.62102,358764.6519,0.766490783,0.222197534
AMZ15,2005,272419.5479,82240.29167,358764.6519,0.759326613,0.229231869
AMZ15,2006,270723.0166,83938.40275,358764.6519,0.754597799,0.233965086
AMZ15,2007,269234.1651,85427.95812,358764.6519,0.75044786,0.238116987
AMZ15,2008,268126.9228,86582.97592,358764.6519,0.747361596,0.241336418
AMZ15,2009,267792.5796,86954.96582,358764.6519,0.746429667,0.242373281
AMZ15,2010,267737.9247,87073.47999,358764.6519,0.746277325,0.242703621
AMZ15,2011,267011.1542,87869.20143,358764.6519,0.744251567,0.244921569
AMZ15,2012,266270.5696,88468.00258,358764.6519,0.742187304,0.246590633
AMZ15,2013,266149.9099,88377.69627,358764.6519,0.741850984,0.246338918
AMZ15,2014,265421.4243,88934.53291,358764.6519,0.739820445,0.247891013
AMZ15,2015,264192.7428,90159.19565,358764.6519,0.736395688,0.251304567
AMZ15,2016,262426.2637,92004.4891,358764.6519,0.731471906,0.256448032
AMZ15,2017,260580.1723,93853.7801,358764.6519,0.726326217,0.26160264
AMZ15,2018,258419.1977,95979.58717,358764.6519,0.72030284,0.267527993
AMZ16,1985,300670.0632,4681.048371,311100.445,0.966472623,0.015046743
AMZ16,1986,300437.5331,4757.853409,311100.445,0.96572518,0.015293625
AMZ16,1987,299979.3026,5220.290292,311100.445,0.964252245,0.01678008
AMZ16,1988,299516.5042,5636.686065,311100.445,0.962764628,0.018118541
AMZ16,1989,299314.5766,5880.498925,311100.445,0.962115553,0.018902252
AMZ16,1990,299268.949,5936.263614,311100.445,0.961968888,0.019081502
AMZ16,1991,298892.2314,6209.065168,311100.445,0.960757968,0.019958394
AMZ16,1992,298416.6188,6746.046567,311100.445,0.959229161,0.021684465
AMZ16,1993,297621.2504,7444.67164,311100.445,0.956672532,0.023930122
AMZ16,1994,297050.2642,8060.480642,311100.445,0.954837156,0.025909576
AMZ16,1995,296555.7372,8748.31853,311100.445,0.953247551,0.028120559
AMZ16,1996,295307.1461,9888.471451,311100.445,0.949234085,0.031785462
AMZ16,1997,294278.7321,10783.77835,311100.445,0.945928355,0.034663333
AMZ16,1998,293074.4251,12188.24252,311100.445,0.942057235,0.039177837
AMZ16,1999,291467.0509,13629.1452,311100.445,0.936890498,0.043809469
AMZ16,2000,291351.143,14021.19704,311100.445,0.936517924,0.045069679
AMZ16,2001,290359.074,15041.98652,311100.445,0.933329022,0.0483509
AMZ16,2002,288836.5683,16605.60461,311100.445,0.928435086,0.053376988
AMZ16,2003,287391.1256,18120.60504,311100.445,0.923788861,0.058246799
AMZ16,2004,285323.1275,20215.87012,311100.445,0.917141496,0.06498181
AMZ16,2005,283104.2791,22421.42981,311100.445,0.910009239,0.072071352
AMZ16,2006,281775.1025,23632.47344,311100.445,0.905736739,0.075964126
AMZ16,2007,281141.7238,24176.48934,311100.445,0.903700809,0.077712809
AMZ16,2008,280793.0569,24446.63532,311100.445,0.902580055,0.078581165
AMZ16,2009,280518.2225,24710.12535,311100.445,0.901696629,0.079428126
AMZ16,2010,280253.1485,25150.3686,311100.445,0.900844576,0.080843242
AMZ16,2011,279977.5737,25425.67252,311100.445,0.89995877,0.081728178
AMZ16,2012,279777.382,25544.88745,311100.445,0.899315274,0.082111382
AMZ16,2013,279268.4781,25969.00314,311100.445,0.897679456,0.083474658
AMZ16,2014,278706.8152,26315.57186,311100.445,0.895874049,0.084588667
AMZ16,2015,277831.4078,27177.96461,311100.445,0.893060143,0.087360738
AMZ16,2016,276594.7786,28629.29765,311100.445,0.889085127,0.092025897
AMZ16,2017,275659.4327,29519.95637,311100.445,0.886078555,0.094888827
AMZ16,2018,274966.5604,30250.45563,311100.445,0.883851389,0.097236941
AMZ17,1985,334920.6185,4209.430312,348940.9817,0.959820245,0.012063445
AMZ17,1986,335305.1659,3753.548916,348940.9817,0.960922286,0.010756974
AMZ17,1987,334981.1615,4067.080581,348940.9817,0.95999375,0.011655497
AMZ17,1988,334627.3242,4310.119736,348940.9817,0.958979718,0.012352002
AMZ17,1989,334759.9242,4254.803164,348940.9817,0.959359725,0.012193475
AMZ17,1990,334799.4751,4226.130569,348940.9817,0.95947307,0.012111305
AMZ17,1991,334694.8967,4299.06231,348940.9817,0.959173368,0.012320314
AMZ17,1992,333938.2129,5140.522063,348940.9817,0.957004853,0.014731781
AMZ17,1993,333342.1223,5554.967117,348940.9817,0.955296568,0.015919503
AMZ17,1994,333241.8082,5579.782275,348940.9817,0.955009087,0.015990619
AMZ17,1995,332863.2441,6047.237893,348940.9817,0.953924192,0.01733026
AMZ17,1996,331538.8909,7269.337855,348940.9817,0.950128842,0.020832571
AMZ17,1997,330558.9427,8441.099325,348940.9817,0.947320493,0.024190622
AMZ17,1998,330235.2775,8671.658209,348940.9817,0.946392928,0.024851361
AMZ17,1999,329610.9031,8999.181412,348940.9817,0.944603587,0.025789981
AMZ17,2000,329722.4363,9173.607765,348940.9817,0.944923221,0.026289855
AMZ17,2001,329560.7969,9363.394527,348940.9817,0.944459992,0.026833748
AMZ17,2002,329119.6321,9846.031651,348940.9817,0.943195696,0.028216897
AMZ17,2003,328254.2774,10807.63601,348940.9817,0.94071575,0.030972676
AMZ17,2004,326538.3488,12594.92761,348940.9817,0.935798218,0.036094722
AMZ17,2005,325848.1703,13096.96659,348940.9817,0.933820295,0.037533472
AMZ17,2006,324927.5033,13986.58756,348940.9817,0.931181834,0.04008296
AMZ17,2007,324536.9491,14331.71557,348940.9817,0.930062578,0.041072033
AMZ17,2008,324191.5973,14622.70233,348940.9817,0.929072864,0.041905947
AMZ17,2009,323611.7482,15208.46544,348940.9817,0.927411124,0.043584635
AMZ17,2010,323501.9451,15497.13248,348940.9817,0.927096449,0.044411901
AMZ17,2011,323604.3326,15249.99924,348940.9817,0.927389873,0.043703663
AMZ17,2012,323413.5686,15294.8265,348940.9817,0.926843179,0.04383213
AMZ17,2013,322806.634,15905.43256,348940.9817,0.925103817,0.045582014
AMZ17,2014,322295.1887,16329.69025,348940.9817,0.92363811,0.046797857
AMZ17,2015,321937.1036,16722.75703,348940.9817,0.922611904,0.047924314
AMZ17,2016,321062.9312,17807.58114,348940.9817,0.920106689,0.051033218
AMZ17,2017,320322.2582,18447.14571,348940.9817,0.917984057,0.052866091
AMZ17,2018,320178.7158,18613.17288,348940.9817,0.917572692,0.053341894
AMZ18,1985,250281.5067,27856.99402,279889.2104,0.894216345,0.099528646
AMZ18,1986,250584.234,27492.07031,279889.2104,0.895297942,0.098224831
AMZ18,1987,248131.1587,29996.63959,279889.2104,0.886533491,0.107173262
AMZ18,1988,245804.9325,32223.26964,279889.2104,0.878222251,0.11512866
AMZ18,1989,242881.4078,35103.56405,279889.2104,0.867776959,0.125419497
AMZ18,1990,240783.0923,37182.59099,279889.2104,0.860280008,0.132847533
AMZ18,1991,238232.275,39738.33184,279889.2104,0.851166341,0.141978791
AMZ18,1992,235006.7301,42987.82198,279889.2104,0.839641977,0.153588707
AMZ18,1993,231361.5167,46635.88372,279889.2104,0.826618205,0.166622656
AMZ18,1994,227176.8936,50796.40141,279889.2104,0.811667207,0.18148753
AMZ18,1995,221849.0316,55960.1456,279889.2104,0.792631596,0.199936773
AMZ18,1996,217833.4448,59903.9595,279889.2104,0.778284538,0.214027398
AMZ18,1997,214345.1643,63391.29185,279889.2104,0.765821462,0.226487087
AMZ18,1998,209493.0882,68211.21013,279889.2104,0.748485759,0.243707894
AMZ18,1999,203582.8404,74137.89192,279889.2104,0.727369376,0.264882994
AMZ18,2000,199869.3209,77995.50271,279889.2104,0.714101557,0.278665628
AMZ18,2001,196056.9851,81817.51186,279889.2104,0.700480682,0.292321064
AMZ18,2002,191249.6569,86518.33072,279889.2104,0.683304857,0.309116349
AMZ18,2003,185344.452,92119.19126,279889.2104,0.662206491,0.32912734
AMZ18,2004,179133.3707,98083.5701,279889.2104,0.640015278,0.350437125
AMZ18,2005,174790.4245,102566.2051,279889.2104,0.624498616,0.366452872
AMZ18,2006,171783.8203,105944.5392,279889.2104,0.613756493,0.378523127
AMZ18,2007,170955.1047,106867.0221,279889.2104,0.610795623,0.381819013
AMZ18,2008,170079.1882,107817.9536,279889.2104,0.607666112,0.385216541
AMZ18,2009,169627.2031,108286.6837,279889.2104,0.60605124,0.38689124
AMZ18,2010,169360.7233,108564.7029,279889.2104,0.60509915,0.387884559
AMZ18,2011,168555.2557,109400.127,279889.2104,0.602221341,0.390869397
AMZ18,2012,168324.8416,109649.0509,279889.2104,0.601398108,0.391758763
AMZ18,2013,167755.6485,110197.8592,279889.2104,0.599364471,0.393719569
AMZ18,2014,166687.8036,111256.4024,279889.2104,0.59554923,0.397501577
AMZ18,2015,165884.0051,111966.3128,279889.2104,0.592677384,0.400037974
AMZ18,2016,165327.8479,112495.36,279889.2104,0.590690322,0.401928177
AMZ18,2017,165148.2332,112588.013,279889.2104,0.590048587,0.402259211
AMZ18,2018,164593.6852,113053.3839,279889.2104,0.588067275,0.403921908
AMZ19,1985,238296.9223,17439.74768,257861.0766,0.924129091,0.067632339
AMZ19,1986,238348.1975,17295.51275,257861.0766,0.924327939,0.067072987
AMZ19,1987,237285.0558,18379.17568,257861.0766,0.920205015,0.071275494
AMZ19,1988,236057.5289,19648.77316,257861.0766,0.915444595,0.076199066
AMZ19,1989,234837.2813,21038.82777,257861.0766,0.910712405,0.081589777
AMZ19,1990,234112.7383,21653.92317,257861.0766,0.907902586,0.083975152
AMZ19,1991,233099.0256,22537.91933,257861.0766,0.90397135,0.08740334
AMZ19,1992,231669.9803,23940.0115,257861.0766,0.898429431,0.092840734
AMZ19,1993,230279.5044,25417.91855,257861.0766,0.893037086,0.098572142
AMZ19,1994,227855.1277,27922.45273,257861.0766,0.883635214,0.108284868
AMZ19,1995,224058.471,31654.67156,257861.0766,0.868911563,0.122758626
AMZ19,1996,221345.1967,34407.82316,257861.0766,0.85838933,0.133435506
AMZ19,1997,219051.7978,36801.82131,257861.0766,0.849495398,0.142719567
AMZ19,1998,216600.0656,39279.7717,257861.0766,0.83998744,0.152329201
AMZ19,1999,213877.0631,41988.25191,257861.0766,0.829427481,0.162832842
AMZ19,2000,211924.0933,44077.22165,257861.0766,0.821853752,0.170933986
AMZ19,2001,210520.442,45524.24344,257861.0766,0.816410312,0.176545619
AMZ19,2002,207868.9821,48183.39761,257861.0766,0.806127799,0.186857971
AMZ19,2003,202629.6452,53359.82708,257861.0766,0.785809351,0.206932461
AMZ19,2004,198917.7526,57052.2104,257861.0766,0.771414419,0.221251734
AMZ19,2005,195798.1775,60189.85642,257861.0766,0.759316528,0.233419705
AMZ19,2006,193865.0798,62063.72203,257861.0766,0.751819865,0.240686663
AMZ19,2007,192341.6439,63583.60007,257861.0766,0.745911893,0.246580837
AMZ19,2008,190297.975,65647.83065,257861.0766,0.737986429,0.254586041
AMZ19,2009,189840.3109,66149.93566,257861.0766,0.736211581,0.256533233
AMZ19,2010,189544.8704,66456.47059,257861.0766,0.735065846,0.257721993
