region,date,TWSrec_mm
AMZ10,15/04/2004,-119.1287066
AMZ10,15/05/2004,-138.8284277
AMZ10,15/06/2004,-116.404326
AMZ10,15/07/2004,-69.98105518
AMZ10,15/08/2004,-44.86425922
AMZ10,15/09/2004,-8.260012933
AMZ10,15/10/2004,6.384647606
AMZ10,15/11/2004,3.513992308
AMZ10,15/12/2004,-29.9667893
AMZ10,15/01/2005,-61.29594645
AMZ10,15/02/2005,-54.07339184
AMZ10,15/03/2005,-62.56761576
AMZ10,15/04/2005,-69.21183094
AMZ10,15/05/2005,-91.01695899
AMZ10,15/06/2005,-96.20630418
AMZ10,15/07/2005,-108.3963516
AMZ10,15/08/2005,-127.3883028
AMZ10,15/09/2005,-110.2106676
AMZ10,15/10/2005,-88.86256109
AMZ10,15/11/2005,-62.63000118
AMZ10,15/12/2005,-69.15923484
AMZ10,15/01/2006,-66.0639056
AMZ10,15/02/2006,-33.51816549
AMZ10,15/03/2006,-51.4255491
AMZ10,15/04/2006,-65.76193782
AMZ10,15/05/2006,-69.95458378
AMZ10,15/06/2006,-75.82734409
AMZ10,15/07/2006,-94.2191799
AMZ10,15/08/2006,-86.62316831
AMZ10,15/09/2006,-81.74121729
AMZ10,15/10/2006,-73.18975975
AMZ10,15/11/2006,-69.45376818
AMZ10,15/12/2006,-62.19009151
AMZ10,15/01/2007,-50.7353645
AMZ10,15/02/2007,-123.1220039
AMZ10,15/03/2007,-137.3849959
AMZ10,15/04/2007,-113.8865947
AMZ10,15/05/2007,-99.92944551
AMZ10,15/06/2007,-95.50965178
AMZ10,15/07/2007,-91.93879922
AMZ10,15/08/2007,-96.62154654
AMZ10,15/09/2007,-71.64426972
AMZ10,15/10/2007,-51.78104966
AMZ10,15/11/2007,-26.15687205
AMZ10,15/12/2007,-8.56293325
AMZ10,15/01/2008,50.68405685
AMZ10,15/02/2008,32.47216803
AMZ10,15/03/2008,30.24052695
AMZ10,15/04/2008,-2.65092239
AMZ10,15/05/2008,-13.58959812
AMZ10,15/06/2008,-4.971717016
AMZ10,15/07/2008,-24.6808096
AMZ10,15/08/2008,-38.15904823
AMZ10,15/09/2008,-31.45197063
AMZ10,15/10/2008,-23.41619794
AMZ10,15/11/2008,-14.37545468
AMZ10,15/12/2008,30.91088626
AMZ10,15/01/2009,78.9892901
AMZ10,15/02/2009,108.7014211
AMZ10,15/03/2009,128.2313394
AMZ10,15/04/2009,130.4201652
AMZ10,15/05/2009,90.51152411
AMZ10,15/06/2009,97.92874701
AMZ10,15/07/2009,98.44640504
AMZ10,15/08/2009,66.07618991
AMZ10,15/09/2009,25.7375621
AMZ10,15/10/2009,6.759597974
AMZ10,15/11/2009,-20.76519268
AMZ10,15/12/2009,-2.722120953
AMZ10,15/01/2010,-11.5460072
AMZ10,15/02/2010,-16.97335569
AMZ10,15/03/2010,-73.74050518
AMZ10,15/04/2010,-99.16302457
AMZ10,15/05/2010,-112.3891699
AMZ10,15/06/2010,-98.48922225
AMZ10,15/07/2010,-115.0441863
AMZ10,15/08/2010,-129.3257897
AMZ10,15/09/2010,-122.3801311
AMZ10,15/10/2010,-125.6205282
AMZ10,15/11/2010,-99.41324896
AMZ10,15/12/2010,-97.07852592
AMZ10,15/01/2011,-106.7831351
AMZ10,15/02/2011,-72.81419656
AMZ10,15/03/2011,-55.35149595
AMZ10,15/04/2011,-20.48997396
AMZ10,15/05/2011,-23.52962305
AMZ10,15/06/2011,-41.80703811
AMZ10,15/07/2011,-47.20511789
AMZ10,15/08/2011,-76.89189566
AMZ10,15/09/2011,-71.86736455
AMZ10,15/10/2011,-40.85708173
AMZ10,15/11/2011,-32.40379394
AMZ10,15/12/2011,-12.95436642
AMZ10,15/01/2012,27.95338922
AMZ10,15/02/2012,58.90019623
AMZ10,15/03/2012,74.48446661
AMZ10,15/04/2012,66.86060029
AMZ10,15/05/2012,37.19789435
AMZ10,15/06/2012,18.56434108
AMZ10,15/07/2012,11.80106216
AMZ10,15/08/2012,-18.93685646
AMZ10,15/09/2012,-33.97987278
AMZ10,15/10/2012,-9.713614755
AMZ10,15/11/2012,-31.74855712
AMZ10,15/12/2012,-32.47151939
AMZ10,15/01/2013,7.022830381
AMZ10,15/02/2013,6.667745101
AMZ10,15/03/2013,51.12604351
AMZ10,15/04/2013,41.67251215
AMZ10,15/05/2013,21.75208085
AMZ10,15/06/2013,26.13874044
AMZ10,15/07/2013,36.75009944
AMZ10,15/08/2013,40.14494262
AMZ10,15/09/2013,39.40590386
AMZ10,15/10/2013,36.70119968
AMZ10,15/11/2013,60.84947025
AMZ10,15/12/2013,82.05354885
AMZ10,15/01/2014,77.62726018
AMZ10,15/02/2014,66.16964576
AMZ10,15/03/2014,86.73137472
AMZ10,15/04/2014,94.78399275
AMZ10,15/05/2014,103.3382906
AMZ10,15/06/2014,70.58361992
AMZ10,15/07/2014,65.35787378
AMZ10,15/08/2014,77.23327321
AMZ10,15/09/2014,60.87891226
AMZ10,15/10/2014,74.58339839
AMZ10,15/11/2014,100.1270493
AMZ10,15/12/2014,89.10685623
AMZ10,15/01/2015,126.066214
AMZ10,15/02/2015,134.0100338
AMZ10,15/03/2015,141.8550386
AMZ10,15/04/2015,135.7671415
AMZ10,15/05/2015,163.1374636
AMZ10,15/06/2015,166.3260823
AMZ10,15/07/2015,147.0065285
AMZ10,15/08/2015,110.7059498
AMZ10,15/09/2015,56.28710937
AMZ10,15/10/2015,4.47019822
AMZ10,15/11/2015,-23.98557831
AMZ10,15/12/2015,-57.82449861
AMZ10,15/01/2016,-58.02908769
AMZ10,15/02/2016,-83.49075132
AMZ10,15/03/2016,-28.21223851
AMZ10,15/04/2016,17.12068228
AMZ10,15/05/2016,-27.38448717
AMZ10,15/06/2016,-27.3494436
AMZ10,15/07/2016,-27.45254275
AMZ10,15/08/2016,-49.12262746
AMZ10,15/09/2016,-30.79905163
AMZ10,15/10/2016,-10.55255715
AMZ10,15/11/2016,-23.29341498
AMZ10,15/12/2016,-30.21130962
AMZ10,15/01/2017,23.18719418
AMZ10,15/02/2017,43.45068306
AMZ10,15/03/2017,55.11079499
AMZ10,15/04/2017,35.06448
AMZ10,15/05/2017,17.09417576
AMZ10,15/06/2017,-9.838840289
AMZ10,15/07/2017,-42.33973987
AMZ10,15/08/2017,-73.6826088
AMZ10,15/09/2017,-50.04526408
AMZ10,15/10/2017,-20.21498829
AMZ10,15/11/2017,-3.646219254
AMZ10,15/12/2017,5.373053683
AMZ10,15/01/2018,13.82282696
AMZ10,15/02/2018,19.80475112
AMZ10,15/03/2018,-9.209066441
AMZ10,15/04/2018,-4.05833601
AMZ10,15/05/2018,40.5124368
AMZ10,15/06/2018,28.38377732
AMZ10,15/07/2018,-12.12976897
AMZ10,15/08/2018,18.72985802
AMZ10,15/09/2018,19.88809365
AMZ10,15/10/2018,15.01748827
AMZ10,15/11/2018,25.14436966
AMZ10,15/12/2018,70.43272546
AMZ11,15/01/1985,86.33702603
AMZ11,15/02/1985,63.81350349
AMZ11,15/03/1985,41.55663657
AMZ11,15/04/1985,-1.673019895
AMZ11,15/05/1985,27.94814433
AMZ11,15/06/1985,51.45439783
AMZ11,15/07/1985,91.98977655
AMZ11,15/08/1985,138.299389
AMZ11,15/09/1985,149.4843573
AMZ11,15/10/1985,143.41385
AMZ11,15/11/1985,147.3107618
AMZ11,15/12/1985,187.042319
AMZ11,15/01/1986,191.6430954
AMZ11,15/02/1986,191.1644771
AMZ11,15/03/1986,186.8946232
AMZ11,15/04/1986,167.4004938
AMZ11,15/05/1986,146.074793
AMZ11,15/06/1986,147.4948861
AMZ11,15/07/1986,169.7702957
AMZ11,15/08/1986,175.3106305
AMZ11,15/09/1986,197.2201618
AMZ11,15/10/1986,230.8459735
AMZ11,15/11/1986,245.5135923
AMZ11,15/12/1986,231.3647026
AMZ11,15/01/1987,212.4394969
AMZ11,15/02/1987,214.6976669
AMZ11,15/03/1987,154.2092703
AMZ11,15/04/1987,88.73599394
AMZ11,15/05/1987,52.67483971
AMZ11,15/06/1987,18.07459028
AMZ11,15/07/1987,3.270659021
AMZ11,15/08/1987,-28.35044285
AMZ11,15/09/1987,-43.09262261
AMZ11,15/10/1987,-44.0717318
AMZ11,15/11/1987,-62.38945106
AMZ11,15/12/1987,-86.2699327
AMZ11,15/01/1988,-55.48277517
AMZ11,15/02/1988,-4.537622414
AMZ11,15/03/1988,-35.67995437
AMZ11,15/04/1988,-47.640343
AMZ11,15/05/1988,-3.890055389
AMZ11,15/06/1988,20.55521619
AMZ11,15/07/1988,13.66401004
AMZ11,15/08/1988,-31.06183554
AMZ11,15/09/1988,-57.50202053
AMZ11,15/10/1988,-40.57071035
AMZ11,15/11/1988,-17.56782952
AMZ11,15/12/1988,16.17113579
AMZ11,15/01/1989,49.47894101
AMZ11,15/02/1989,87.06848754
AMZ11,15/03/1989,90.27059462
AMZ11,15/04/1989,100.0895713
AMZ11,15/05/1989,135.0994209
AMZ11,15/06/1989,202.6645287
AMZ11,15/07/1989,227.7075793
AMZ11,15/08/1989,197.4366856
AMZ11,15/09/1989,133.0992535
AMZ11,15/10/1989,143.4322178
AMZ11,15/11/1989,155.4469675
AMZ11,15/12/1989,88.91956321
AMZ11,15/01/1990,80.80306374
AMZ11,15/02/1990,106.2507683
AMZ11,15/03/1990,78.34505923
AMZ11,15/04/1990,48.77656722
AMZ11,15/05/1990,3.725087948
AMZ11,15/06/1990,34.57079028
AMZ11,15/07/1990,77.34960726
AMZ11,15/08/1990,88.20293189
AMZ11,15/09/1990,64.40377128
AMZ11,15/10/1990,16.05908618
AMZ11,15/11/1990,-22.60443948
AMZ11,15/12/1990,-13.02572791
AMZ11,15/01/1991,-14.36602269
AMZ11,15/02/1991,-26.34748731
AMZ11,15/03/1991,-41.06169791
AMZ11,15/04/1991,-27.87880701
AMZ11,15/05/1991,20.40336016
AMZ11,15/06/1991,26.33397481
AMZ11,15/07/1991,23.91280881
AMZ11,15/08/1991,-8.167307336
AMZ11,15/09/1991,-11.68451704
AMZ11,15/10/1991,-31.46227827
AMZ11,15/11/1991,-33.22493433
AMZ11,15/12/1991,-77.48657433
AMZ11,15/01/1992,-99.05668115
AMZ11,15/02/1992,-145.6945558
AMZ11,15/03/1992,-76.4225877
AMZ11,15/04/1992,-63.79866459
AMZ11,15/05/1992,-139.0863122
AMZ11,15/06/1992,-185.0819253
AMZ11,15/07/1992,-162.6127872
AMZ11,15/08/1992,-108.3299244
AMZ11,15/09/1992,-53.43679723
AMZ11,15/10/1992,-27.17559945
AMZ11,15/11/1992,-32.79622548
AMZ11,15/12/1992,1.054072008
AMZ11,15/01/1993,15.44546238
AMZ11,15/02/1993,29.53914938
AMZ11,15/03/1993,65.07580932
AMZ11,15/04/1993,81.51203999
AMZ11,15/05/1993,62.74634966
AMZ11,15/06/1993,33.72293941
AMZ11,15/07/1993,40.55336616
AMZ11,15/08/1993,73.76878505
AMZ11,15/09/1993,116.7632839
AMZ11,15/10/1993,109.8501074
AMZ11,15/11/1993,134.0728742
AMZ11,15/12/1993,115.148896
AMZ11,15/01/1994,137.2739219
AMZ11,15/02/1994,154.9819606
AMZ11,15/03/1994,146.5817114
AMZ11,15/04/1994,149.3254175
AMZ11,15/05/1994,145.304706
AMZ11,15/06/1994,158.7416318
AMZ11,15/07/1994,174.3553324
AMZ11,15/08/1994,156.0375779
AMZ11,15/09/1994,158.8869873
AMZ11,15/10/1994,139.212378
AMZ11,15/11/1994,85.84803282
AMZ11,15/12/1994,95.65432925
AMZ11,15/01/1995,29.14273095
AMZ11,15/02/1995,-38.09423494
AMZ11,15/03/1995,-45.23573945
AMZ11,15/04/1995,-51.60833898
AMZ11,15/05/1995,-24.69777754
AMZ11,15/06/1995,3.447865758
AMZ11,15/07/1995,12.21107198
AMZ11,15/08/1995,-34.14329493
AMZ11,15/09/1995,-51.85136769
AMZ11,15/10/1995,-68.97839255
AMZ11,15/11/1995,-47.42084583
AMZ11,15/12/1995,-3.669629984
AMZ11,15/01/1996,-2.993981233
AMZ11,15/02/1996,9.062117677
AMZ11,15/03/1996,22.94339922
AMZ11,15/04/1996,44.63067933
AMZ11,15/05/1996,61.22024373
AMZ11,15/06/1996,59.31419034
AMZ11,15/07/1996,42.02135225
AMZ11,15/08/1996,70.0595179
AMZ11,15/09/1996,80.03817924
AMZ11,15/10/1996,97.77267636
AMZ11,15/11/1996,77.24188695
AMZ11,15/12/1996,52.29118644
AMZ11,15/01/1997,22.83360256
AMZ11,15/02/1997,37.20312242
AMZ11,15/03/1997,129.4625143
AMZ11,15/04/1997,144.7375371
AMZ11,15/05/1997,157.6208582
AMZ11,15/06/1997,88.08585529
AMZ11,15/07/1997,13.01597322
AMZ11,15/08/1997,5.033067116
AMZ11,15/09/1997,-21.80729193
AMZ11,15/10/1997,-79.93969227
AMZ11,15/11/1997,-113.666189
AMZ11,15/12/1997,-136.538607
AMZ11,15/01/1998,-164.0016139
AMZ11,15/02/1998,-210.8008593
AMZ11,15/03/1998,-215.2205838
AMZ11,15/04/1998,-224.0660042
AMZ11,15/05/1998,-209.005532
AMZ11,15/06/1998,-184.9435313
AMZ11,15/07/1998,-161.6765829
AMZ11,15/08/1998,-144.825722
AMZ11,15/09/1998,-152.6612069
AMZ11,15/10/1998,-160.9332841
AMZ11,15/11/1998,-124.7399589
AMZ11,15/12/1998,-124.5438923
AMZ11,15/01/1999,-89.69249559
AMZ11,15/02/1999,-43.618877
AMZ11,15/03/1999,-60.97054967
AMZ11,15/04/1999,-30.58516221
AMZ11,15/05/1999,50.20233161
AMZ11,15/06/1999,103.1795954
AMZ11,15/07/1999,114.2261052
AMZ11,15/08/1999,90.44935547
AMZ11,15/09/1999,69.50148709
AMZ11,15/10/1999,65.07544967
AMZ11,15/11/1999,12.29857181
AMZ11,15/12/1999,0.458679715
AMZ11,15/01/2000,5.392919073
AMZ11,15/02/2000,24.22689091
AMZ11,15/03/2000,27.20316116
AMZ11,15/04/2000,44.23549864
AMZ11,15/05/2000,69.56365441
AMZ11,15/06/2000,32.64420169
AMZ11,15/07/2000,64.87374298
AMZ11,15/08/2000,113.658102
AMZ11,15/09/2000,98.67801626
AMZ11,15/10/2000,127.6965372
AMZ11,15/11/2000,121.0950295
AMZ11,15/12/2000,102.828215
AMZ11,15/01/2001,96.00942687
AMZ11,15/02/2001,112.7678811
AMZ11,15/03/2001,113.3350515
AMZ11,15/04/2001,117.2810228
AMZ11,15/05/2001,94.55172198
AMZ11,15/06/2001,129.8674787
AMZ11,15/07/2001,169.1123423
AMZ11,15/08/2001,147.1161059
AMZ11,15/09/2001,139.6761608
AMZ11,15/10/2001,108.3895103
AMZ11,15/11/2001,73.55003938
AMZ11,15/12/2001,59.42905549
AMZ11,15/01/2002,31.46727672
AMZ11,15/02/2002,9.981165178
AMZ11,15/03/2002,-4.698097894
AMZ11,15/04/2002,-28.94598443
AMZ11,15/05/2002,-25.36860392
AMZ11,15/06/2002,-19.46696325
AMZ11,15/07/2002,-8.605159751
AMZ11,15/08/2002,41.88730394
AMZ11,15/09/2002,44.5700333
AMZ11,15/10/2002,18.0957042
AMZ11,15/11/2002,33.83417442
AMZ11,15/12/2002,24.51340067
AMZ11,15/01/2003,-16.44837987
AMZ11,15/02/2003,-29.05683302
AMZ11,15/03/2003,-22.96381522
AMZ11,15/04/2003,-14.80939774
AMZ11,15/05/2003,-3.507227963
AMZ11,15/06/2003,35.27830676
AMZ11,15/07/2003,52.9499799
AMZ11,15/08/2003,47.28085981
AMZ11,15/09/2003,65.86574988
AMZ11,15/10/2003,94.60777449
AMZ11,15/11/2003,77.08032785
AMZ11,15/12/2003,35.6989966
AMZ11,15/01/2004,11.17945509
AMZ11,15/02/2004,-41.319317
AMZ11,15/03/2004,-43.06718278
AMZ11,15/04/2004,-44.82634747
AMZ11,15/05/2004,-68.71842459
AMZ11,15/06/2004,-48.75193552
AMZ11,15/07/2004,2.657140363
AMZ11,15/08/2004,27.51465815
AMZ11,15/09/2004,62.97985646
AMZ11,15/10/2004,61.24293053
AMZ11,15/11/2004,41.71298489
AMZ11,15/12/2004,-6.2652299
AMZ11,15/01/2005,-56.15898669
AMZ11,15/02/2005,-52.33643429
AMZ11,15/03/2005,-39.35884056
AMZ11,15/04/2005,-73.16562892
AMZ11,15/05/2005,-112.1367873
AMZ11,15/06/2005,-144.9898804
AMZ11,15/07/2005,-140.8667898
AMZ11,15/08/2005,-170.1735606
AMZ11,15/09/2005,-162.7340645
AMZ11,15/10/2005,-147.7135863
AMZ11,15/11/2005,-119.3970876
AMZ11,15/12/2005,-97.61123188
AMZ11,15/01/2006,-59.09876261
AMZ11,15/02/2006,-9.698104015
AMZ11,15/03/2006,-10.31697376
AMZ11,15/04/2006,-17.87938533
AMZ11,15/05/2006,-7.291081184
AMZ11,15/06/2006,-17.45787832
AMZ11,15/07/2006,-56.36581843
AMZ11,15/08/2006,-52.35463299
AMZ11,15/09/2006,-49.63345016
AMZ11,15/10/2006,-52.4551927
AMZ11,15/11/2006,-42.10640542
AMZ11,15/12/2006,-33.33925026
AMZ11,15/01/2007,-38.46684224
AMZ11,15/02/2007,-130.9528291
AMZ11,15/03/2007,-150.3065756
AMZ11,15/04/2007,-128.8221726
AMZ11,15/05/2007,-113.0758434
AMZ11,15/06/2007,-108.9507684
AMZ11,15/07/2007,-115.8079536
AMZ11,15/08/2007,-126.1877842
AMZ11,15/09/2007,-117.8701141
AMZ11,15/10/2007,-88.69771451
AMZ11,15/11/2007,-58.47184931
AMZ11,15/12/2007,-15.74752889
AMZ11,15/01/2008,38.13175255
AMZ11,15/02/2008,49.99187367
AMZ11,15/03/2008,52.96529968
AMZ11,15/04/2008,26.50565216
AMZ11,15/05/2008,42.58496264
AMZ11,15/06/2008,51.88945925
AMZ11,15/07/2008,14.76884602
AMZ11,15/08/2008,-19.23339439
AMZ11,15/09/2008,-8.937493808
AMZ11,15/10/2008,6.737630059
AMZ11,15/11/2008,22.25601727
AMZ11,15/12/2008,70.80270711
AMZ11,15/01/2009,109.1410017
AMZ11,15/02/2009,148.5137769
AMZ11,15/03/2009,166.6801489
AMZ11,15/04/2009,181.7026626
AMZ11,15/05/2009,176.8464556
AMZ11,15/06/2009,210.2094023
AMZ11,15/07/2009,208.5460726
AMZ11,15/08/2009,148.4431054
AMZ11,15/09/2009,97.95654277
AMZ11,15/10/2009,59.42367618
AMZ11,15/11/2009,4.371265642
AMZ11,15/12/2009,7.367998793
AMZ11,15/01/2010,11.4183534
AMZ11,15/02/2010,1.132582859
AMZ11,15/03/2010,-73.66157775
AMZ11,15/04/2010,-94.42335703
AMZ11,15/05/2010,-132.7346805
AMZ11,15/06/2010,-117.4086597
AMZ11,15/07/2010,-139.2195149
AMZ11,15/08/2010,-164.4007716
AMZ11,15/09/2010,-180.7217409
AMZ11,15/10/2010,-182.8619307
AMZ11,15/11/2010,-147.9895846
AMZ11,15/12/2010,-147.5975298
AMZ11,15/01/2011,-138.7010992
AMZ11,15/02/2011,-85.30213585
AMZ11,15/03/2011,-74.59911973
AMZ11,15/04/2011,-29.93340123
AMZ11,15/05/2011,-25.37354221
AMZ11,15/06/2011,-76.60774808
AMZ11,15/07/2011,-87.15776851
AMZ11,15/08/2011,-128.4109941
AMZ11,15/09/2011,-111.6290978
AMZ11,15/10/2011,-55.23569678
AMZ11,15/11/2011,-29.88812367
AMZ11,15/12/2011,-11.19066702
AMZ11,15/01/2012,29.91893642
AMZ11,15/02/2012,60.01542307
AMZ11,15/03/2012,77.95230304
AMZ11,15/04/2012,68.42598429
AMZ11,15/05/2012,34.21884332
AMZ11,15/06/2012,29.64560676
AMZ11,15/07/2012,28.27394046
AMZ11,15/08/2012,-16.79188133
AMZ11,15/09/2012,-74.22661011
AMZ11,15/10/2012,-50.92478375
AMZ11,15/11/2012,-79.47046128
AMZ11,15/12/2012,-80.79722521
AMZ11,15/01/2013,-40.34416244
AMZ11,15/02/2013,-34.64501768
AMZ11,15/03/2013,6.638459953
AMZ11,15/04/2013,-8.764067137
AMZ11,15/05/2013,-12.75522841
AMZ11,15/06/2013,3.314007423
AMZ11,15/07/2013,34.64818581
AMZ11,15/08/2013,33.10442399
AMZ11,15/09/2013,48.21323057
AMZ11,15/10/2013,31.2596591
AMZ11,15/11/2013,81.59579171
AMZ11,15/12/2013,98.27036401
AMZ11,15/01/2014,84.52445066
AMZ11,15/02/2014,78.20097373
AMZ11,15/03/2014,106.3454314
AMZ11,15/04/2014,108.5806466
AMZ11,15/05/2014,122.8345881
AMZ11,15/06/2014,83.58024655
AMZ11,15/07/2014,63.18316338
AMZ11,15/08/2014,73.68239768
AMZ11,15/09/2014,63.1536161
AMZ11,15/10/2014,87.70788598
AMZ11,15/11/2014,133.0744447
AMZ11,15/12/2014,134.8993416
AMZ11,15/01/2015,140.4840462
AMZ11,15/02/2015,129.0935463
AMZ11,15/03/2015,145.3834349
AMZ11,15/04/2015,143.2226622
AMZ11,15/05/2015,180.9721725
AMZ11,15/06/2015,180.1666172
AMZ11,15/07/2015,158.3843144
AMZ11,15/08/2015,82.26645459
AMZ11,15/09/2015,15.49624325
AMZ11,15/10/2015,-44.27120932
AMZ11,15/11/2015,-54.56248807
AMZ11,15/12/2015,-112.5101392
AMZ11,15/01/2016,-127.4456617
AMZ11,15/02/2016,-175.8886079
AMZ11,15/03/2016,-141.4101083
AMZ11,15/04/2016,-100.8077054
AMZ11,15/05/2016,-125.1804178
AMZ11,15/06/2016,-113.4921901
AMZ11,15/07/2016,-125.7220444
AMZ11,15/08/2016,-160.8194759
AMZ11,15/09/2016,-101.7962499
AMZ11,15/10/2016,-70.8073508
AMZ11,15/11/2016,-53.51260299
AMZ11,15/12/2016,-53.67161057
AMZ11,15/01/2017,7.320749539
AMZ11,15/02/2017,41.84071674
AMZ11,15/03/2017,58.75497799
AMZ11,15/04/2017,60.63001541
AMZ11,15/05/2017,35.57175757
AMZ11,15/06/2017,10.56120672
AMZ11,15/07/2017,-28.38607571
AMZ11,15/08/2017,-78.44878334
AMZ11,15/09/2017,-84.65400137
AMZ11,15/10/2017,-46.62973549
AMZ11,15/11/2017,-26.73981134
AMZ11,15/12/2017,-6.824843557
AMZ11,15/01/2018,10.43753228
AMZ11,15/02/2018,20.27748591
AMZ11,15/03/2018,-9.286565594
AMZ11,15/04/2018,6.103649142
AMZ11,15/05/2018,26.84588606
AMZ11,15/06/2018,8.159948219
AMZ11,15/07/2018,-34.00144441
AMZ11,15/08/2018,-8.294416073
AMZ11,15/09/2018,7.719530321
AMZ11,15/10/2018,-4.24063977
AMZ11,15/11/2018,5.588103417
AMZ11,15/12/2018,80.35016465
AMZ12,15/01/1985,20.4705067
AMZ12,15/02/1985,17.19531958
AMZ12,15/03/1985,11.17056992
AMZ12,15/04/1985,6.495555892
AMZ12,15/05/1985,34.94534793
AMZ12,15/06/1985,34.82115498
AMZ12,15/07/1985,39.21352328
AMZ12,15/08/1985,47.87540002
AMZ12,15/09/1985,48.39335493
AMZ12,15/10/1985,48.44686937
AMZ12,15/11/1985,61.22962243
AMZ12,15/12/1985,57.99100352
AMZ12,15/01/1986,67.34045536
AMZ12,15/02/1986,75.96947899
AMZ12,15/03/1986,88.86036243
AMZ12,15/04/1986,74.77177613
AMZ12,15/05/1986,54.6461724
AMZ12,15/06/1986,50.82850413
AMZ12,15/07/1986,40.77474397
AMZ12,15/08/1986,45.56657105
AMZ12,15/09/1986,52.59602193
AMZ12,15/10/1986,43.90653936
AMZ12,15/11/1986,17.4887744
AMZ12,15/12/1986,26.99858197
AMZ12,15/01/1987,29.38553411
AMZ12,15/02/1987,17.49876046
AMZ12,15/03/1987,-19.57412368
AMZ12,15/04/1987,-31.39822324
AMZ12,15/05/1987,-29.31404382
AMZ12,15/06/1987,-29.85887483
AMZ12,15/07/1987,-23.5644924
AMZ12,15/08/1987,-22.20080675
AMZ12,15/09/1987,-12.74865257
AMZ12,15/10/1987,-6.705896474
AMZ12,15/11/1987,-8.722286105
AMZ12,15/12/1987,-20.46105397
AMZ12,15/01/1988,-21.71800167
AMZ12,15/02/1988,-9.995210393
AMZ12,15/03/1988,-23.97219648
AMZ12,15/04/1988,-18.88214431
AMZ12,15/05/1988,-7.481601499
AMZ12,15/06/1988,-3.624462003
AMZ12,15/07/1988,-14.5447404
AMZ12,15/08/1988,-33.28623677
AMZ12,15/09/1988,-36.77219059
AMZ12,15/10/1988,-33.39248507
AMZ12,15/11/1988,-34.37488468
AMZ12,15/12/1988,-20.56168492
AMZ12,15/01/1989,-1.520225137
AMZ12,15/02/1989,26.37492765
AMZ12,15/03/1989,24.74769063
AMZ12,15/04/1989,51.65110001
AMZ12,15/05/1989,54.25201683
AMZ12,15/06/1989,65.81860078
AMZ12,15/07/1989,59.5748796
AMZ12,15/08/1989,50.65595828
AMZ12,15/09/1989,17.83565818
AMZ12,15/10/1989,16.80830023
AMZ12,15/11/1989,18.05453579
AMZ12,15/12/1989,-27.37660823
AMZ12,15/01/1990,-4.940800871
AMZ12,15/02/1990,19.55830656
AMZ12,15/03/1990,19.05235928
AMZ12,15/04/1990,-4.145842001
AMZ12,15/05/1990,-20.11480013
AMZ12,15/06/1990,6.287131908
AMZ12,15/07/1990,24.05522375
AMZ12,15/08/1990,20.07828051
AMZ12,15/09/1990,30.00501936
AMZ12,15/10/1990,18.73304783
AMZ12,15/11/1990,12.21415073
AMZ12,15/12/1990,29.79182377
AMZ12,15/01/1991,25.34292986
AMZ12,15/02/1991,21.91073161
AMZ12,15/03/1991,24.83879778
AMZ12,15/04/1991,32.85808704
AMZ12,15/05/1991,27.45879595
AMZ12,15/06/1991,29.19974731
AMZ12,15/07/1991,16.82917239
AMZ12,15/08/1991,0.791768418
AMZ12,15/09/1991,3.772382116
AMZ12,15/10/1991,-2.302563779
AMZ12,15/11/1991,6.674429052
AMZ12,15/12/1991,0.467267702
AMZ12,15/01/1992,-21.22695265
AMZ12,15/02/1992,-39.88785944
AMZ12,15/03/1992,-7.04166655
AMZ12,15/04/1992,-18.40782746
AMZ12,15/05/1992,-39.80349997
AMZ12,15/06/1992,-44.18726349
AMZ12,15/07/1992,-27.33130789
AMZ12,15/08/1992,-18.96425928
AMZ12,15/09/1992,10.34004694
AMZ12,15/10/1992,8.764296747
AMZ12,15/11/1992,-15.00977395
AMZ12,15/12/1992,-1.885410238
AMZ12,15/01/1993,19.87009049
AMZ12,15/02/1993,46.36552064
AMZ12,15/03/1993,51.40735761
AMZ12,15/04/1993,42.19044382
AMZ12,15/05/1993,25.98401037
AMZ12,15/06/1993,11.68537267
AMZ12,15/07/1993,13.83015412
AMZ12,15/08/1993,26.09715523
AMZ12,15/09/1993,29.9240653
AMZ12,15/10/1993,20.01269028
AMZ12,15/11/1993,37.20225246
AMZ12,15/12/1993,41.87593679
AMZ12,15/01/1994,64.83537582
AMZ12,15/02/1994,75.4544015
AMZ12,15/03/1994,39.46530687
AMZ12,15/04/1994,37.10763185
AMZ12,15/05/1994,42.57920797
AMZ12,15/06/1994,56.77914997
AMZ12,15/07/1994,64.13549424
AMZ12,15/08/1994,53.88622458
AMZ12,15/09/1994,43.48764108
AMZ12,15/10/1994,55.5230578
AMZ12,15/11/1994,48.18968769
AMZ12,15/12/1994,56.40422277
AMZ12,15/01/1995,39.55082925
AMZ12,15/02/1995,8.914378274
AMZ12,15/03/1995,19.44861758
AMZ12,15/04/1995,8.728745488
AMZ12,15/05/1995,2.104998375
AMZ12,15/06/1995,-2.166500427
AMZ12,15/07/1995,-0.841629303
AMZ12,15/08/1995,-18.95608244
AMZ12,15/09/1995,-21.36796166
AMZ12,15/10/1995,-32.24438936
AMZ12,15/11/1995,-25.01193504
AMZ12,15/12/1995,-0.683464365
AMZ12,15/01/1996,-20.33654263
AMZ12,15/02/1996,-26.72487085
